setid,"MolaLity of tetrapropylammonium bromide, mol/kg","Temperature, K","Pressure, kPa",Solvent: Mole fraction of ethyl acetate,"Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
tWeTi,0,298.15,101.325,0.4577,1117.59,Zhao et al. (2004a),Density,Liquid,AAQwFH,O=C1OCCO1,ethylene carbonate,AAQxSq,CCOC(C)=O,ethyl acetate,AAzKlv,CCC[N+](CCC)(CCC)CCC.[Br-],tetrapropylammonium bromide
tWeTi,0.00989,298.15,101.325,0.4577,1117.71,Zhao et al. (2004a),Density,Liquid,AAQwFH,O=C1OCCO1,ethylene carbonate,AAQxSq,CCOC(C)=O,ethyl acetate,AAzKlv,CCC[N+](CCC)(CCC)CCC.[Br-],tetrapropylammonium bromide
tWeTi,0.02375,298.15,101.325,0.4577,1117.87,Zhao et al. (2004a),Density,Liquid,AAQwFH,O=C1OCCO1,ethylene carbonate,AAQxSq,CCOC(C)=O,ethyl acetate,AAzKlv,CCC[N+](CCC)(CCC)CCC.[Br-],tetrapropylammonium bromide
tWeTi,0.03185,298.15,101.325,0.4577,1117.96,Zhao et al. (2004a),Density,Liquid,AAQwFH,O=C1OCCO1,ethylene carbonate,AAQxSq,CCOC(C)=O,ethyl acetate,AAzKlv,CCC[N+](CCC)(CCC)CCC.[Br-],tetrapropylammonium bromide
tWeTi,0.04515,298.15,101.325,0.4577,1118.12,Zhao et al. (2004a),Density,Liquid,AAQwFH,O=C1OCCO1,ethylene carbonate,AAQxSq,CCOC(C)=O,ethyl acetate,AAzKlv,CCC[N+](CCC)(CCC)CCC.[Br-],tetrapropylammonium bromide
tWeTi,0.04973,298.15,101.325,0.4577,1118.18,Zhao et al. (2004a),Density,Liquid,AAQwFH,O=C1OCCO1,ethylene carbonate,AAQxSq,CCOC(C)=O,ethyl acetate,AAzKlv,CCC[N+](CCC)(CCC)CCC.[Br-],tetrapropylammonium bromide
tWeTi,0.06334,298.15,101.325,0.4577,1118.36,Zhao et al. (2004a),Density,Liquid,AAQwFH,O=C1OCCO1,ethylene carbonate,AAQxSq,CCOC(C)=O,ethyl acetate,AAzKlv,CCC[N+](CCC)(CCC)CCC.[Br-],tetrapropylammonium bromide
