setid,"Solvent: MolaLity of 1-butyl-3-methylimidazolium chloride, mol/kg","MolaLity of L-serine, mol/kg","Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
fNQwX,0.0497,0.701,308.15,101.3,1023.5,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.0497,0.701,310.15,101.3,1022.7,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.0497,0.701,318.15,101.3,1019.4,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.0497,0.809,298.15,101.3,1031.1,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.0497,0.809,308.15,101.3,1027.6,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.0497,0.809,310.15,101.3,1026.8,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.0497,0.809,318.15,101.3,1023.5,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.0497,0.941,298.15,101.3,1036.1,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.0497,0.941,308.15,101.3,1032.6,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.0497,0.941,310.15,101.3,1031.8,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.0497,0.941,318.15,101.3,1028.4,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0,298.15,101.3,998.3,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0,308.15,101.3,995.2,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0,310.15,101.3,994.5,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0,318.15,101.3,991.3,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.106,298.15,101.3,1002.9,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.106,308.15,101.3,999.8,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.106,310.15,101.3,999,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.106,318.15,101.3,995.8,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.202,298.15,101.3,1007.1,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.202,308.15,101.3,1003.9,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.202,310.15,101.3,1003.1,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.202,318.15,101.3,999.9,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.301,298.15,101.3,1011.2,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.301,308.15,101.3,1008,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.301,310.15,101.3,1007.2,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.301,318.15,101.3,1004,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.405,298.15,101.3,1015.6,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.405,308.15,101.3,1012.3,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.405,310.15,101.3,1011.5,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.405,318.15,101.3,1008.2,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.502,298.15,101.3,1019.5,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.502,308.15,101.3,1016.2,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.502,310.15,101.3,1015.4,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.502,318.15,101.3,1012.1,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.601,298.15,101.3,1023.5,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.601,308.15,101.3,1020.1,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.601,310.15,101.3,1019.4,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.601,318.15,101.3,1016,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.706,298.15,101.3,1027.7,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.706,308.15,101.3,1024.2,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.706,310.15,101.3,1023.4,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.706,318.15,101.3,1020.1,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.797,298.15,101.3,1031.2,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.797,308.15,101.3,1027.7,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.797,310.15,101.3,1026.9,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.1032,0.797,318.15,101.3,1023.5,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0,298.15,101.3,999.5,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0,308.15,101.3,996.3,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0,310.15,101.3,995.5,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0.2,298.15,101.3,1008.1,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0.2,308.15,101.3,1004.8,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0.2,310.15,101.3,1004.1,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0.2,318.15,101.3,1000.8,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0.301,298.15,101.3,1012.4,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0.301,308.15,101.3,1009,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0.301,310.15,101.3,1008.3,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0.301,318.15,101.3,1005,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0.397,298.15,101.3,1016.4,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0.397,308.15,101.3,1013,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0.397,310.15,101.3,1012.2,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0.397,318.15,101.3,1008.9,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0.509,298.15,101.3,1020.9,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0.509,308.15,101.3,1017.5,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0.509,310.15,101.3,1016.7,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0.509,318.15,101.3,1013.4,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0.599,298.15,101.3,1024.5,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0.599,308.15,101.3,1021,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0.599,310.15,101.3,1020.3,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0.599,318.15,101.3,1016.9,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0.698,298.15,101.3,1028.4,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0.698,308.15,101.3,1024.9,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0.698,310.15,101.3,1024.1,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0.698,318.15,101.3,1020.7,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0.797,298.15,101.3,1032.2,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
fNQwX,0.2035,0.797,308.15,101.3,1028.7,Kaur and Patyar (2023),Density,Liquid,AAUKxI,N[C@@H](CO)C(=O)O,L-serine,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AADYJk,O,water
