setid,"Temperature, K",Mole fraction of ethanol,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
LsDDX,298.15,0.847,101.3,1082.7,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,298.15,0.9017,101.3,1010.2,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,298.15,0.9482,101.3,925.1,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,298.15,1,101.3,785.2,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,313.15,0,101.3,1358.2,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,313.15,0.0649,101.3,1350.8,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,313.15,0.0942,101.3,1347.3,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,313.15,0.1816,101.3,1335.6,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,313.15,0.2856,101.3,1318.7,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,313.15,0.3939,101.3,1296.8,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,313.15,0.4966,101.3,1270,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,313.15,0.5943,101.3,1236.6,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,313.15,0.6976,101.3,1187.6,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,313.15,0.8045,101.3,1111.2,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,313.15,0.847,101.3,1068.5,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,313.15,0.9017,101.3,996.2,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,313.15,0.9482,101.3,911.4,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,313.15,1,101.3,772.2,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,328.15,0,101.3,1344.5,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,328.15,0.0649,101.3,1337.2,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,328.15,0.0942,101.3,1333.6,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,328.15,0.1816,101.3,1321.8,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,328.15,0.2856,101.3,1304.9,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,328.15,0.3939,101.3,1282.8,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,328.15,0.4966,101.3,1255.9,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,328.15,0.5943,101.3,1222.4,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,328.15,0.6976,101.3,1173.3,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,328.15,0.8045,101.3,1096.9,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,328.15,0.847,101.3,1054.2,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,328.15,0.9017,101.3,982,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,328.15,0.9482,101.3,897.4,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
LsDDX,328.15,1,101.3,758.7,Gonzalez et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
