setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium ethyl sulfate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
XZTbO,289.15,1,100,1236.3,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,303.15,0,100,802.42,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,303.15,0.1071,100,890.8,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,303.15,0.1982,100,951.5,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,303.15,0.3069,100,1012,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,303.15,0.3985,100,1055.3,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,303.15,0.5048,100,1098.4,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,303.15,0.603,100,1132.6,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,303.15,0.7158,100,1166.7,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,303.15,0.7951,100,1187.8,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,303.15,0.9185,100,1216.6,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,303.15,1,100,1232.9,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,308.15,0,100,798.536,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,308.15,0.1071,100,887,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,308.15,0.1982,100,947.9,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,308.15,0.3069,100,1008.1,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,308.15,0.3985,100,1051.8,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,308.15,0.5048,100,1094.9,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,308.15,0.603,100,1129.2,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,308.15,0.7158,100,1163.4,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,308.15,0.7951,100,1184.5,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,308.15,0.9185,100,1213.2,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,308.15,1,100,1229.6,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,313.15,0,100,794.617,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,313.15,0.1071,100,883.2,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,313.15,0.1982,100,944.2,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,313.15,0.3069,100,1004.9,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,313.15,0.3985,100,1048.2,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,313.15,0.5048,100,1091.5,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,313.15,0.603,100,1125.4,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,313.15,0.7158,100,1160,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,313.15,0.7951,100,1181.1,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,313.15,0.9185,100,1209.9,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,313.15,1,100,1226.2,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,318.15,0,100,790.655,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,318.15,0.1071,100,879.3,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,318.15,0.1982,100,940.5,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,318.15,0.3069,100,1001.3,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,318.15,0.3985,100,1044.7,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,318.15,0.5048,100,1088,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,318.15,0.603,100,1122.4,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,318.15,0.7158,100,1156.7,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,318.15,0.7951,100,1177.8,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,318.15,0.9185,100,1206.6,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,318.15,1,100,1222.9,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,323.15,0,100,786.645,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,323.15,0.1071,100,875.5,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,323.15,0.1982,100,936.8,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,323.15,0.3069,100,997.6,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,323.15,0.3985,100,1041.1,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,323.15,0.5048,100,1084.5,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,323.15,0.603,100,1119,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,323.15,0.7158,100,1153.2,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,323.15,0.7951,100,1174.4,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,323.15,0.9185,100,1203.2,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
XZTbO,323.15,1,100,1219.5,Anwar and Riyazuddeen (2017),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
