setid,"Temperature, K",Mole fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ZWbVA,293.15,0,101.3,1399.5,Wang et al. (2009d),Density,Liquid,AADYJk,O,water,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
ZWbVA,293.15,0.0387,101.3,1398.4,Wang et al. (2009d),Density,Liquid,AADYJk,O,water,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
ZWbVA,293.15,0.0765,101.3,1397,Wang et al. (2009d),Density,Liquid,AADYJk,O,water,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
ZWbVA,293.15,0.1132,101.3,1395.3,Wang et al. (2009d),Density,Liquid,AADYJk,O,water,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
ZWbVA,293.15,0.14,101.3,1394.1,Wang et al. (2009d),Density,Liquid,AADYJk,O,water,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
ZWbVA,293.15,0.189,101.3,1392.4,Wang et al. (2009d),Density,Liquid,AADYJk,O,water,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
ZWbVA,293.15,0.2108,101.3,1391.8,Wang et al. (2009d),Density,Liquid,AADYJk,O,water,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
ZWbVA,293.15,0.2322,101.3,1391.2,Wang et al. (2009d),Density,Liquid,AADYJk,O,water,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
ZWbVA,298.15,0,101.3,1395,Wang et al. (2009d),Density,Liquid,AADYJk,O,water,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
ZWbVA,298.15,0.0387,101.3,1393.9,Wang et al. (2009d),Density,Liquid,AADYJk,O,water,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
