setid,"MolaRity of tetrapropylammonium bromide, mol/dm3","Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
vSGDN,0.005,101,303.15,771.7,Nikam and Sawanta (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,AAzKlv,CCC[N+](CCC)(CCC)CCC.[Br-],tetrapropylammonium bromide,,,
vSGDN,0.01,101,303.15,772.3,Nikam and Sawanta (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,AAzKlv,CCC[N+](CCC)(CCC)CCC.[Br-],tetrapropylammonium bromide,,,
vSGDN,0.02,101,303.15,773.3,Nikam and Sawanta (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,AAzKlv,CCC[N+](CCC)(CCC)CCC.[Br-],tetrapropylammonium bromide,,,
vSGDN,0.03,101,303.15,774.4,Nikam and Sawanta (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,AAzKlv,CCC[N+](CCC)(CCC)CCC.[Br-],tetrapropylammonium bromide,,,
vSGDN,0.04,101,303.15,775.5,Nikam and Sawanta (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,AAzKlv,CCC[N+](CCC)(CCC)CCC.[Br-],tetrapropylammonium bromide,,,
vSGDN,0.05,101,303.15,776.6,Nikam and Sawanta (1998),Density,Liquid,AAHueB,CC#N,acetonitrile,AAzKlv,CCC[N+](CCC)(CCC)CCC.[Br-],tetrapropylammonium bromide,,,
