setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium methyl sulfate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
yaFNf,298.15,0.0745,101,863.08,Sandhya et al. (2016),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
yaFNf,298.15,0.1534,101,910.08,Sandhya et al. (2016),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
yaFNf,298.15,0.237,101,957.17,Sandhya et al. (2016),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
yaFNf,298.15,0.3258,101,1004.31,Sandhya et al. (2016),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
yaFNf,298.15,0.4202,101,1051.51,Sandhya et al. (2016),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
yaFNf,298.15,0.5209,101,1098.7,Sandhya et al. (2016),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
yaFNf,298.15,0.6284,101,1145.8,Sandhya et al. (2016),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
yaFNf,298.15,0.7435,101,1192.75,Sandhya et al. (2016),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
yaFNf,298.15,0.8042,101,1216.08,Sandhya et al. (2016),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
yaFNf,298.15,0.8671,101,1239.3,Sandhya et al. (2016),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
yaFNf,298.15,0.9323,101,1262.4,Sandhya et al. (2016),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
yaFNf,298.15,0.9591,101,1271.5,Sandhya et al. (2016),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
yaFNf,303.15,0.0745,101,859.08,Sandhya et al. (2016),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
yaFNf,303.15,0.1534,101,906.11,Sandhya et al. (2016),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
