setid,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
tAevB,293.15,101.325,961.7,Manic et al. (2012a),Density,Liquid,ACEVSf,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetradecyltrihexylphosphonium bromide,,,,,,
tAevB,297.15,101.325,959.2,Manic et al. (2012a),Density,Liquid,ACEVSf,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetradecyltrihexylphosphonium bromide,,,,,,
tAevB,298.15,101.325,958.6,Manic et al. (2012a),Density,Liquid,ACEVSf,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetradecyltrihexylphosphonium bromide,,,,,,
tAevB,301.15,101.325,956.7,Manic et al. (2012a),Density,Liquid,ACEVSf,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetradecyltrihexylphosphonium bromide,,,,,,
tAevB,303.15,101.325,955.5,Manic et al. (2012a),Density,Liquid,ACEVSf,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetradecyltrihexylphosphonium bromide,,,,,,
tAevB,305.15,101.325,954.3,Manic et al. (2012a),Density,Liquid,ACEVSf,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetradecyltrihexylphosphonium bromide,,,,,,
tAevB,308.15,101.325,952.4,Manic et al. (2012a),Density,Liquid,ACEVSf,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetradecyltrihexylphosphonium bromide,,,,,,
tAevB,309.15,101.325,951.8,Manic et al. (2012a),Density,Liquid,ACEVSf,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetradecyltrihexylphosphonium bromide,,,,,,
tAevB,313.15,101.325,949.3,Manic et al. (2012a),Density,Liquid,ACEVSf,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetradecyltrihexylphosphonium bromide,,,,,,
tAevB,317.15,101.325,946.9,Manic et al. (2012a),Density,Liquid,ACEVSf,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetradecyltrihexylphosphonium bromide,,,,,,
tAevB,318.15,101.325,946.2,Manic et al. (2012a),Density,Liquid,ACEVSf,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetradecyltrihexylphosphonium bromide,,,,,,
tAevB,321.15,101.325,944.4,Manic et al. (2012a),Density,Liquid,ACEVSf,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetradecyltrihexylphosphonium bromide,,,,,,
tAevB,323.15,101.325,943.1,Manic et al. (2012a),Density,Liquid,ACEVSf,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetradecyltrihexylphosphonium bromide,,,,,,
tAevB,325.15,101.325,941.9,Manic et al. (2012a),Density,Liquid,ACEVSf,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetradecyltrihexylphosphonium bromide,,,,,,
tAevB,328.15,101.325,940.1,Manic et al. (2012a),Density,Liquid,ACEVSf,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetradecyltrihexylphosphonium bromide,,,,,,
tAevB,329.15,101.325,939.4,Manic et al. (2012a),Density,Liquid,ACEVSf,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetradecyltrihexylphosphonium bromide,,,,,,
tAevB,333.15,101.325,937,Manic et al. (2012a),Density,Liquid,ACEVSf,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetradecyltrihexylphosphonium bromide,,,,,,
tAevB,337.15,101.325,934.6,Manic et al. (2012a),Density,Liquid,ACEVSf,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetradecyltrihexylphosphonium bromide,,,,,,
tAevB,338.15,101.325,934,Manic et al. (2012a),Density,Liquid,ACEVSf,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetradecyltrihexylphosphonium bromide,,,,,,
tAevB,341.15,101.325,932.1,Manic et al. (2012a),Density,Liquid,ACEVSf,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetradecyltrihexylphosphonium bromide,,,,,,
tAevB,343.15,101.325,930.9,Manic et al. (2012a),Density,Liquid,ACEVSf,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetradecyltrihexylphosphonium bromide,,,,,,
tAevB,345.15,101.325,929.7,Manic et al. (2012a),Density,Liquid,ACEVSf,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],tetradecyltrihexylphosphonium bromide,,,,,,
