setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium thiocyanate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
JzHoR,308.15,0.3997,101,931.34,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,308.15,0.4903,101,954.7,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,308.15,0.5703,101,974.26,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,308.15,0.6949,101,1002.79,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,308.15,0.7981,101,1025.06,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,308.15,0.8852,101,1042.69,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,308.15,0.9793,101,1060.2,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,308.15,1,101,1063.9,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,318.15,0,101,804.55,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,318.15,0.0806,101,831.82,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,318.15,0.14,101,850.63,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,318.15,0.2203,101,874.82,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,318.15,0.3006,101,897.84,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,318.15,0.3997,101,924.97,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,318.15,0.4903,101,948.46,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,318.15,0.5703,101,968.12,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,318.15,0.6949,101,996.76,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,318.15,0.7981,101,1019.11,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,318.15,0.8852,101,1036.79,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,318.15,0.9793,101,1054.36,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,318.15,1,101,1058,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,328.15,0,101,797.22,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,328.15,0.0806,101,824.81,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,328.15,0.14,101,843.79,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,328.15,0.2203,101,868.14,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,328.15,0.3006,101,891.32,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,328.15,0.3997,101,918.62,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,328.15,0.4903,101,942.26,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,328.15,0.5703,101,962.02,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,328.15,0.6949,101,990.79,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,328.15,0.7981,101,1013.22,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,328.15,0.8852,101,1030.94,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,328.15,0.9793,101,1048.56,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,328.15,1,101,1052.2,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,338.15,0,101,789.75,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,338.15,0.0806,101,817.69,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,338.15,0.14,101,836.85,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,338.15,0.2203,101,861.43,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,338.15,0.3006,101,884.79,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,338.15,0.3997,101,912.28,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,338.15,0.4903,101,936.05,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,338.15,0.5703,101,955.92,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,338.15,0.6949,101,984.85,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,338.15,0.7981,101,1007.36,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,338.15,0.8852,101,1025.11,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,338.15,0.9793,101,1042.8,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,338.15,1,101,1046.43,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,348.15,0,101,782.08,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,348.15,0.0806,101,810.46,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,348.15,0.14,101,829.85,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,348.15,0.2203,101,854.69,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,348.15,0.3006,101,878.24,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,348.15,0.3997,101,905.95,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,348.15,0.4903,101,929.89,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,348.15,0.5703,101,949.88,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,348.15,0.6949,101,978.95,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,348.15,0.7981,101,1001.53,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,348.15,0.8852,101,1019.34,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,348.15,0.9793,101,1037.06,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
JzHoR,348.15,1,101,1040.7,Domanska and Krolikowska (2010a),Density,Liquid,AAWSDQ,CCCCCCCO,heptan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
