setid,"Temperature, K","Pressure, kPa",Mole fraction of trimethylbenzylammonium chloride,"Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ykmpK,293.13,101,0.3,1194,Taysun et al. (2016),Density,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AAhFvr,Cc1ccc(S(=O)(=O)O)cc1,4-methylbenzenesulfonic acid,,,
ykmpK,298.12,101,0.3,1191,Taysun et al. (2016),Density,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AAhFvr,Cc1ccc(S(=O)(=O)O)cc1,4-methylbenzenesulfonic acid,,,
ykmpK,303.03,101,0.3,1188,Taysun et al. (2016),Density,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AAhFvr,Cc1ccc(S(=O)(=O)O)cc1,4-methylbenzenesulfonic acid,,,
ykmpK,308.1,101,0.3,1184,Taysun et al. (2016),Density,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AAhFvr,Cc1ccc(S(=O)(=O)O)cc1,4-methylbenzenesulfonic acid,,,
ykmpK,313.01,101,0.3,1181,Taysun et al. (2016),Density,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AAhFvr,Cc1ccc(S(=O)(=O)O)cc1,4-methylbenzenesulfonic acid,,,
ykmpK,318.09,101,0.3,1178,Taysun et al. (2016),Density,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AAhFvr,Cc1ccc(S(=O)(=O)O)cc1,4-methylbenzenesulfonic acid,,,
ykmpK,322.99,101,0.3,1174,Taysun et al. (2016),Density,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AAhFvr,Cc1ccc(S(=O)(=O)O)cc1,4-methylbenzenesulfonic acid,,,
ykmpK,328.07,101,0.3,1171,Taysun et al. (2016),Density,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AAhFvr,Cc1ccc(S(=O)(=O)O)cc1,4-methylbenzenesulfonic acid,,,
ykmpK,333.06,101,0.3,1168,Taysun et al. (2016),Density,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AAhFvr,Cc1ccc(S(=O)(=O)O)cc1,4-methylbenzenesulfonic acid,,,
