setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium trifluoromethanesulfonate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
JQPNP,303.15,0.3029,100,1132.8,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,303.15,0.3998,100,1174.9,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,303.15,0.4994,100,1207.1,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,303.15,0.5953,100,1230.1,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,303.15,0.7029,100,1252,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,303.15,0.8009,100,1268,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,303.15,0.9012,100,1281.6,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,303.15,1,100,1293.5,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,308.15,0,100,765.8,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,308.15,0.0911,100,949.8,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,308.15,0.2023,100,1066,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,308.15,0.3029,100,1128.5,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,308.15,0.3998,100,1171,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,308.15,0.4994,100,1202.8,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,308.15,0.5953,100,1226,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,308.15,0.7029,100,1247.9,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,308.15,0.8009,100,1264.2,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,308.15,0.9012,100,1277.7,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,308.15,1,100,1289.5,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,313.15,0,100,760.3,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,313.15,0.0911,100,944.8,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,313.15,0.2023,100,1061.3,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,313.15,0.3029,100,1124.2,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,313.15,0.3998,100,1166.7,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,313.15,0.4994,100,1198.7,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,313.15,0.5953,100,1221.9,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,313.15,0.7029,100,1244,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,313.15,0.8009,100,1260.1,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,313.15,0.9012,100,1274,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,313.15,1,100,1285.5,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,318.15,0,100,754.8,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,318.15,0.0911,100,939.6,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,318.15,0.2023,100,1057.1,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,318.15,0.3029,100,1120,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,318.15,0.3998,100,1162.8,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,318.15,0.4994,100,1194.5,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,318.15,0.5953,100,1217.8,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,318.15,0.7029,100,1240.1,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,318.15,0.8009,100,1256.2,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,318.15,0.9012,100,1270,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,318.15,1,100,1281.5,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,323.15,0,100,749.3,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,323.15,0.0911,100,934.7,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,323.15,0.2023,100,1052.9,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,323.15,0.3029,100,1115.7,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,323.15,0.3998,100,1158.5,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,323.15,0.4994,100,1190.7,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,323.15,0.5953,100,1213.8,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,323.15,0.7029,100,1236.1,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,323.15,0.8009,100,1252.3,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,323.15,0.9012,100,1266.2,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
JQPNP,323.15,1,100,1277.5,Fatima et al. (2018b),Density,Liquid,AAHueB,CC#N,acetonitrile,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
