setid,"Temperature, K","Mole fraction of 1,1,3,3-tetramethylguanidinium imidazol-1-ide","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
zCrwD,298.15,0.207,100,1021.2,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,298.15,0.3005,100,1015.5,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,298.15,0.3834,100,1011.4,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,298.15,0.4978,100,1005.8,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,298.15,0.6356,100,1001,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,298.15,0.8019,100,997.1,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,298.15,0.8984,100,994.7,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,298.15,1,100,992.8,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,303.15,0,100,995.7,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,303.15,0.0511,100,1016.7,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,303.15,0.0991,100,1016.6,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,303.15,0.207,100,1016.8,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,303.15,0.3005,100,1011.1,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,303.15,0.3834,100,1006.9,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,303.15,0.4978,100,1001.4,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,303.15,0.6356,100,996.5,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,303.15,0.8019,100,992.7,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,303.15,0.8984,100,990.3,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,303.15,1,100,988.4,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,308.15,0,100,994,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,308.15,0.0511,100,1013.3,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,308.15,0.0991,100,1012.5,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,308.15,0.207,100,1012.4,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,308.15,0.3005,100,1006.6,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,308.15,0.3834,100,1002.4,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,308.15,0.4978,100,996.9,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,308.15,0.6356,100,992.1,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,308.15,0.8019,100,988.4,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,308.15,0.8984,100,985.8,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,308.15,1,100,983.9,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,313.15,0,100,992.2,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,313.15,0.0511,100,1009.8,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,313.15,0.0991,100,1008.4,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,313.15,0.207,100,1008,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,313.15,0.3005,100,1002.1,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,313.15,0.3834,100,997.9,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,313.15,0.4978,100,992.4,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,313.15,0.6356,100,987.6,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,313.15,0.8019,100,984,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,313.15,0.8984,100,981.3,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
zCrwD,313.15,1,100,979.5,Ye et al. (2016),Density,Liquid,AADYJk,O,water,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
