setid,"Temperature, K","Molar volume, m<SUP>3</SUP>/mol",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
vqxxx,280.2,7.06e-05,Yokozeki and Shiflett (2006),Density,Liquid mixture 2,Liquid mixture 1,,,Gas,,3,AANYhw,FC(F)F,trifluoromethane
vqxxx,285.6,7.36e-05,Yokozeki and Shiflett (2006),Density,Liquid mixture 2,Liquid mixture 1,,,Gas,,3,AANYhw,FC(F)F,trifluoromethane
vqxxx,293.6,8.62e-05,Yokozeki and Shiflett (2006),Density,Liquid mixture 2,Liquid mixture 1,,,Gas,,3,AANYhw,FC(F)F,trifluoromethane
