setid,"Temperature, K","Mole fraction of 2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
DXavX,293.15,1,100,1415,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,298.15,0,100,799.49,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,298.15,0.1024,100,992.96,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,298.15,0.2019,100,1110.07,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,298.15,0.2973,100,1187.4,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,298.15,0.4011,100,1248,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,298.15,0.4988,100,1290.5,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,298.15,0.5962,100,1323.5,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,298.15,0.6997,100,1351.7,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,298.15,0.7931,100,1373,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,298.15,0.9014,100,1393.9,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,298.15,1,100,1410,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,303.15,0,100,795.46,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,303.15,0.1024,100,988.5,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,303.15,0.2019,100,1105.48,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,303.15,0.2973,100,1182.7,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,303.15,0.4011,100,1243.2,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,303.15,0.4988,100,1285.7,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,303.15,0.5962,100,1318.7,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,303.15,0.6997,100,1346.9,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,303.15,0.7931,100,1368.1,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,303.15,0.9014,100,1389,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,303.15,1,100,1405,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,308.15,0,100,791.39,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,308.15,0.1024,100,984.03,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,308.15,0.2019,100,1100.81,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,308.15,0.2973,100,1177.9,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,308.15,0.4011,100,1238.3,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,308.15,0.4988,100,1280.9,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,308.15,0.5962,100,1313.9,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,308.15,0.6997,100,1342.1,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,308.15,0.7931,100,1363.3,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,308.15,0.9014,100,1384.2,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,308.15,1,100,1400,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,313.15,0,100,787.29,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,313.15,0.1024,100,979.55,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,313.15,0.2019,100,1096.13,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,313.15,0.2973,100,1173.2,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,313.15,0.4011,100,1233.6,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,313.15,0.4988,100,1276.1,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,313.15,0.5962,100,1309.1,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,313.15,0.6997,100,1337.3,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,313.15,0.7931,100,1358.5,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,313.15,0.9014,100,1379.4,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,313.15,1,100,1396,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,318.15,0,100,783.14,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,318.15,0.1024,100,975.03,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,318.15,0.2019,100,1091.46,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,318.15,0.2973,100,1168.4,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,318.15,0.4011,100,1228.8,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,318.15,0.4988,100,1271.3,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,318.15,0.5962,100,1304.2,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,318.15,0.6997,100,1332.5,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,318.15,0.7931,100,1353.7,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,318.15,0.9014,100,1374.6,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,318.15,1,100,1391,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,323.15,0,100,778.93,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,323.15,0.1024,100,970.48,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,323.15,0.2019,100,1086.71,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,323.15,0.2973,100,1163.7,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,323.15,0.4011,100,1224,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,323.15,0.4988,100,1266.5,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,323.15,0.5962,100,1299.4,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,323.15,0.6997,100,1327.7,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,323.15,0.7931,100,1348.9,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,323.15,0.9014,100,1369.9,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
DXavX,323.15,1,100,1386,Lu et al. (2015),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABdfIc,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",,,
