setid,"MolaLity of 1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate, mol/kg","Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
YeOiH,0.0461,298.15,101,1098.4,Roy et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABCPbo,CC[n+]1ccn(C)c1.Cc1ccc(S(=O)(=O)[O-])cc1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate,,,
