setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium ethyl sulfate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
VLEYC,293.15,0.8817,101.3,1237.9,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,293.15,0.9398,101.3,1239.3,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,293.15,0.9522,101.3,1239.6,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,298.15,0.0513,101.3,1156.4,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,298.15,0.0991,101.3,1170.9,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,298.15,0.2013,101.3,1191.5,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,298.15,0.3095,101.3,1205.1,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,298.15,0.4073,101.3,1213.6,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,298.15,0.5056,101.3,1220,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,298.15,0.5489,101.3,1222.4,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,298.15,0.5944,101.3,1224.5,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,298.15,0.689,101.3,1228.4,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,298.15,0.7805,101.3,1231.5,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,298.15,0.8817,101.3,1234.4,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,298.15,0.9398,101.3,1235.8,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,298.15,0.9522,101.3,1236.2,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,303.15,0.0513,101.3,1150.4,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,303.15,0.0991,101.3,1165.3,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,303.15,0.2013,101.3,1186.6,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,303.15,0.3095,101.3,1200.7,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,303.15,0.4073,101.3,1209.5,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,303.15,0.5056,101.3,1216,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,303.15,0.5489,101.3,1218.5,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,303.15,0.5944,101.3,1220.7,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,303.15,0.689,101.3,1224.7,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,303.15,0.7805,101.3,1228,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,303.15,0.8817,101.3,1230.9,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,303.15,0.9398,101.3,1232.4,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,303.15,0.9522,101.3,1232.7,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,308.15,0.0513,101.3,1144.3,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,308.15,0.0991,101.3,1159.7,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,308.15,0.2013,101.3,1181.7,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,308.15,0.3095,101.3,1196.2,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,308.15,0.4073,101.3,1205.3,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,308.15,0.5056,101.3,1212.1,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,308.15,0.5489,101.3,1214.6,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,308.15,0.5944,101.3,1216.9,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,308.15,0.689,101.3,1221,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,308.15,0.7805,101.3,1224.4,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,308.15,0.8817,101.3,1227.5,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,308.15,0.9398,101.3,1229,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,308.15,0.9522,101.3,1229.3,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,313.15,0.0513,101.3,1138.2,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,313.15,0.0991,101.3,1154.2,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,313.15,0.2013,101.3,1176.9,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,313.15,0.3095,101.3,1191.8,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,313.15,0.4073,101.3,1201.2,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,313.15,0.5056,101.3,1208.2,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,313.15,0.5489,101.3,1210.8,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,313.15,0.5944,101.3,1213.1,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,313.15,0.689,101.3,1217.4,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,313.15,0.7805,101.3,1220.9,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,313.15,0.8817,101.3,1224,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,313.15,0.9398,101.3,1225.6,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,313.15,0.9522,101.3,1225.9,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,318.15,0.0513,101.3,1132.2,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,318.15,0.0991,101.3,1148.6,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,318.15,0.2013,101.3,1172,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,318.15,0.3095,101.3,1187.4,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,318.15,0.4073,101.3,1197.1,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,318.15,0.5056,101.3,1204.2,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,318.15,0.5489,101.3,1207,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,318.15,0.5944,101.3,1209.3,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,318.15,0.689,101.3,1213.8,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,318.15,0.7805,101.3,1217.3,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,318.15,0.8817,101.3,1220.6,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,318.15,0.9398,101.3,1222.2,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
VLEYC,318.15,0.9522,101.3,1222.5,Garcia-Miaja et al. (2009b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
