setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium trifluoromethanesulfonate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ptLuG,303.15,0.1087,100,1037.3,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,303.15,0.203,100,1095.2,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,303.15,0.2978,100,1138.3,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,303.15,0.409,100,1177.2,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,303.15,0.4969,100,1201.7,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,303.15,0.603,100,1226.4,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,303.15,0.699,100,1245.4,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,303.15,0.809,100,1264.5,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,303.15,0.8928,100,1277.6,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,303.15,1,100,1293.5,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,308.15,0,100,934.4,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,308.15,0.1087,100,1032.5,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,308.15,0.203,100,1090.5,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,308.15,0.2978,100,1133.7,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,308.15,0.409,100,1172.8,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,308.15,0.4969,100,1197.4,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,308.15,0.603,100,1222.2,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,308.15,0.699,100,1241.2,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,308.15,0.809,100,1260.4,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,308.15,0.8928,100,1273.5,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,308.15,1,100,1289.5,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,313.15,0,100,929.6,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,313.15,0.1087,100,1027.7,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,313.15,0.203,100,1085.8,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,313.15,0.2978,100,1129.1,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,313.15,0.409,100,1168.3,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,313.15,0.4969,100,1193,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,313.15,0.603,100,1217.9,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,313.15,0.699,100,1237,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,313.15,0.809,100,1256.3,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,313.15,0.8928,100,1269.5,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,313.15,1,100,1285.5,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,318.15,0,100,924.8,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,318.15,0.1087,100,1022.9,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,318.15,0.203,100,1081.1,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,318.15,0.2978,100,1124.6,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,318.15,0.409,100,1163.9,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,318.15,0.4969,100,1188.7,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,318.15,0.603,100,1213.7,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,318.15,0.699,100,1232.9,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,318.15,0.809,100,1252.2,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,318.15,0.8928,100,1265.4,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,318.15,1,100,1281.5,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,323.15,0,100,920,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,323.15,0.1087,100,1018.1,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,323.15,0.203,100,1076.4,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,323.15,0.2978,100,1120,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,323.15,0.409,100,1159.4,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,323.15,0.4969,100,1184.3,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,323.15,0.603,100,1209.4,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,323.15,0.699,100,1228.7,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,323.15,0.809,100,1248.1,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,323.15,0.8928,100,1261.4,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ptLuG,323.15,1,100,1277.5,Fatima et al. (2018b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
