setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium thiocyanate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
VhXHD,298.15,0,101,997.04,Domanska and Krolikowska (2012),Density,Liquid,AADYJk,O,water,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
VhXHD,298.15,0.0556,101,1024.34,Domanska and Krolikowska (2012),Density,Liquid,AADYJk,O,water,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
VhXHD,298.15,0.1267,101,1040,Domanska and Krolikowska (2012),Density,Liquid,AADYJk,O,water,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
VhXHD,298.15,0.2051,101,1049.93,Domanska and Krolikowska (2012),Density,Liquid,AADYJk,O,water,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
VhXHD,298.15,0.2799,101,1055.64,Domanska and Krolikowska (2012),Density,Liquid,AADYJk,O,water,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
VhXHD,298.15,0.3574,101,1059.54,Domanska and Krolikowska (2012),Density,Liquid,AADYJk,O,water,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
VhXHD,298.15,0.4704,101,1063.29,Domanska and Krolikowska (2012),Density,Liquid,AADYJk,O,water,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
VhXHD,298.15,0.5654,101,1065.33,Domanska and Krolikowska (2012),Density,Liquid,AADYJk,O,water,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
VhXHD,298.15,0.6831,101,1067.08,Domanska and Krolikowska (2012),Density,Liquid,AADYJk,O,water,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
VhXHD,298.15,0.7993,101,1068.31,Domanska and Krolikowska (2012),Density,Liquid,AADYJk,O,water,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
VhXHD,298.15,0.9002,101,1069.11,Domanska and Krolikowska (2012),Density,Liquid,AADYJk,O,water,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
