setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium hexafluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
xfZUt,293.15,0,100,976.9,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,293.15,0.094,100,1008.1,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,293.15,0.19,100,1040.2,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,293.15,0.287,100,1073.8,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,293.15,0.385,100,1109.2,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,293.15,0.484,100,1146.4,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,293.15,0.584,100,1185.4,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,293.15,0.686,100,1227.1,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,293.15,0.789,100,1271.8,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,293.15,0.894,100,1320,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,293.15,1,100,1370.7,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,298.15,0,100,972.8,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,298.15,0.094,100,1003.9,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,298.15,0.19,100,1036.2,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,298.15,0.287,100,1069.8,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,298.15,0.385,100,1105.3,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,298.15,0.484,100,1142.3,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,298.15,0.584,100,1181.3,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,298.15,0.686,100,1223.1,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,298.15,0.789,100,1267.7,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,298.15,0.894,100,1316,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,298.15,1,100,1366.5,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,303.15,0,100,968.6,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,303.15,0.094,100,999.8,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,303.15,0.19,100,1032.3,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,303.15,0.287,100,1065.8,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,303.15,0.385,100,1101.3,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,303.15,0.484,100,1138.1,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,303.15,0.584,100,1177.2,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
xfZUt,303.15,0.686,100,1218.8,Chen et al. (2018b),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
