setid,Mole fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
fEMik,0.205,298.15,101,1283.8,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.205,308.15,101,1275.9,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.205,318.15,101,1268,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.205,328.15,101,1260.2,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.205,338.15,101,1252.4,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.205,348.15,101,1244.7,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.3983,278.15,101,1291.3,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.3983,288.15,101,1283.2,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.3983,298.15,101,1275.3,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.3983,308.15,101,1267.3,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.3983,318.15,101,1259.3,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.3983,328.15,101,1251.4,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.3983,338.15,101,1243.5,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.3983,348.15,101,1235.6,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.5808,278.15,101,1278,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.5808,288.15,101,1269.9,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.5808,298.15,101,1261.8,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.5808,308.15,101,1253.8,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.5808,318.15,101,1245.7,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.5808,328.15,101,1237.5,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.5808,338.15,101,1229.4,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.5808,348.15,101,1221.2,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.7573,278.15,101,1248.4,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.7573,288.15,101,1240.2,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.7573,298.15,101,1232,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.7573,308.15,101,1223.7,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.7573,318.15,101,1215.3,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.7573,328.15,101,1206.8,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.7573,338.15,101,1198.3,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.7573,348.15,101,1190,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.842,278.15,101,1216.9,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.842,288.15,101,1208.9,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.842,298.15,101,1200.8,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.842,308.15,101,1192.6,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.842,318.15,101,1184.3,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.842,328.15,101,1175.9,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.842,338.15,101,1167.3,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.842,348.15,101,1158.7,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.9256,278.15,101,1151.5,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.9256,288.15,101,1144.7,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.9256,298.15,101,1137.7,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.9256,308.15,101,1130.4,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.9256,318.15,101,1122.9,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.9256,328.15,101,1115.2,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.9256,338.15,101,1107.3,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.9256,348.15,101,1099,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.9667,278.15,101,1086.9,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.9667,288.15,101,1082.5,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.9667,298.15,101,1077.5,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.9667,308.15,101,1072.1,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.9667,318.15,101,1066.1,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.9667,328.15,101,1059.66,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.9667,338.15,101,1052.83,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.9667,348.15,101,1045.56,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.9912,278.15,101,1026.68,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.9912,288.15,101,1024.93,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.9912,298.15,101,1022.15,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.9912,308.15,101,1018.5,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.9912,318.15,101,1014.11,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.9912,328.15,101,1009.07,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.9912,338.15,101,1002.87,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,0.9912,348.15,101,997.23,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,1,278.15,101,999.99,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,1,288.15,101,999.13,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,1,298.15,101,997.07,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,1,308.15,101,994.06,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,1,318.15,101,990.23,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,1,328.15,101,985.71,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,1,338.15,101,980.56,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
fEMik,1,348.15,101,974.84,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AArFGw,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoroacetate,,,
