setid,Mole fraction of 1-butyl-2-methylpyridinium tetrafluoroborate,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
JCHXh,0.6636,101,298.15,1346.54,Navas et al. (2011),Density,Liquid,AApbyd,BrCCCCBr,"1,4-dibromobutane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
JCHXh,0.6891,101,298.15,1333.8,Navas et al. (2011),Density,Liquid,AApbyd,BrCCCCBr,"1,4-dibromobutane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
JCHXh,0.7305,101,298.15,1313.46,Navas et al. (2011),Density,Liquid,AApbyd,BrCCCCBr,"1,4-dibromobutane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
JCHXh,0.7746,101,298.15,1292.94,Navas et al. (2011),Density,Liquid,AApbyd,BrCCCCBr,"1,4-dibromobutane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
JCHXh,0.8126,101,298.15,1275.95,Navas et al. (2011),Density,Liquid,AApbyd,BrCCCCBr,"1,4-dibromobutane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
JCHXh,0.901,101,298.15,1239.03,Navas et al. (2011),Density,Liquid,AApbyd,BrCCCCBr,"1,4-dibromobutane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
JCHXh,0.9727,101,298.15,1211.27,Navas et al. (2011),Density,Liquid,AApbyd,BrCCCCBr,"1,4-dibromobutane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
