setid,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
slvTu,100,293.15,1185.4,Troncoso (2021),Density,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,
slvTu,100,298.15,1182,Troncoso (2021),Density,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,
slvTu,100,298.15,1182.6,Troncoso (2021),Density,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,
slvTu,100,303.15,1178.5,Troncoso (2021),Density,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,
slvTu,100,308.15,1175.1,Troncoso (2021),Density,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,
slvTu,2500,298.15,1183.8,Troncoso (2021),Density,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,
slvTu,5000,298.15,1184.6,Troncoso (2021),Density,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,
slvTu,7500,298.15,1185.7,Troncoso (2021),Density,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,
slvTu,10000,298.15,1187,Troncoso (2021),Density,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,
slvTu,20000,298.15,1191.4,Troncoso (2021),Density,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,
slvTu,30000,298.15,1195.8,Troncoso (2021),Density,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,
slvTu,40000,298.15,1199.9,Troncoso (2021),Density,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,
slvTu,50000,298.15,1203.8,Troncoso (2021),Density,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,
slvTu,60000,298.15,1207.8,Troncoso (2021),Density,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,
slvTu,70000,298.15,1211.5,Troncoso (2021),Density,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,
slvTu,80000,298.15,1215.1,Troncoso (2021),Density,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,
slvTu,90000,298.15,1218.8,Troncoso (2021),Density,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,
slvTu,95000,298.15,1220.5,Troncoso (2021),Density,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,
