setid,"Temperature, K",Mole fraction of 1-butyl-4-methylpyridinium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
qhEbI,303.15,0.8418,101,1159.26,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
qhEbI,303.15,0.8942,101,1166.4,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
qhEbI,303.15,0.946,101,1172.89,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
qhEbI,313.15,0.0481,101,835.55,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
qhEbI,313.15,0.0952,101,884.1,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
qhEbI,313.15,0.1896,101,956.53,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
qhEbI,313.15,0.2856,101,1008.96,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
qhEbI,313.15,0.3839,101,1049.08,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
qhEbI,313.15,0.5297,101,1092.88,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
qhEbI,313.15,0.5858,101,1106.29,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
qhEbI,313.15,0.6862,101,1126.84,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
qhEbI,313.15,0.7889,101,1144.3,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
qhEbI,313.15,0.8418,101,1152.16,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
qhEbI,313.15,0.8942,101,1159.32,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
qhEbI,313.15,0.946,101,1165.84,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
qhEbI,323.15,0.0481,101,827.17,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
qhEbI,323.15,0.0952,101,875.8,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
qhEbI,323.15,0.1896,101,948.48,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
qhEbI,323.15,0.2856,101,1001.26,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
qhEbI,323.15,0.3839,101,1041.7,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
qhEbI,323.15,0.5297,101,1085.83,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
qhEbI,323.15,0.5858,101,1099.32,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
qhEbI,323.15,0.6862,101,1119.98,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
qhEbI,323.15,0.7889,101,1137.51,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
qhEbI,323.15,0.8418,101,1145.41,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
qhEbI,323.15,0.8942,101,1152.61,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
qhEbI,323.15,0.946,101,1159.18,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
