setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium methyl sulfate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
xVkhn,308,0.228,101.3,993,Alkhaldi et al. (2017a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
xVkhn,308,0.375,101.3,1080,Alkhaldi et al. (2017a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
xVkhn,308,0.524,101.3,1148,Alkhaldi et al. (2017a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
xVkhn,308,0.72,101.3,1215,Alkhaldi et al. (2017a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
xVkhn,308,0.874,101.3,1257,Alkhaldi et al. (2017a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
xVkhn,308,1,101.3,1285,Alkhaldi et al. (2017a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
xVkhn,313,0,101.3,789,Alkhaldi et al. (2017a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
xVkhn,313,0.059,101.3,851,Alkhaldi et al. (2017a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
xVkhn,313,0.228,101.3,989,Alkhaldi et al. (2017a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
xVkhn,313,0.375,101.3,1076,Alkhaldi et al. (2017a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
xVkhn,313,0.524,101.3,1143,Alkhaldi et al. (2017a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
xVkhn,313,0.72,101.3,1211,Alkhaldi et al. (2017a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
xVkhn,313,0.874,101.3,1253,Alkhaldi et al. (2017a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
xVkhn,313,1,101.3,1282,Alkhaldi et al. (2017a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
