setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium trifluoromethanesulfonate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ULZSl,278.15,0.8492,101,1365,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,278.15,0.9008,101,1378.1,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,278.15,0.9501,101,1389.9,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,288.15,0.0501,101,955.66,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,288.15,0.1003,101,999.99,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,288.15,0.1502,101,1040.09,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,288.15,0.2004,101,1076.84,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,288.15,0.3002,101,1140.7,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,288.15,0.4002,101,1194,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,288.15,0.5002,101,1239.5,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,288.15,0.6009,101,1279,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,288.15,0.6999,101,1312.9,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,288.15,0.8006,101,1343.1,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,288.15,0.8492,101,1356.3,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,288.15,0.9008,101,1369.5,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,288.15,0.9501,101,1381.3,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,298.15,0.0501,101,943.87,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,298.15,0.1003,101,988.52,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,298.15,0.1502,101,1028.97,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,298.15,0.2004,101,1066.05,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,298.15,0.3002,101,1130.5,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,298.15,0.4002,101,1184.3,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,298.15,0.5002,101,1230,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,298.15,0.6009,101,1269.8,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,298.15,0.6999,101,1304,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,298.15,0.8006,101,1334.3,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,298.15,0.8492,101,1347.6,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,298.15,0.9008,101,1360.9,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,298.15,0.9501,101,1372.8,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,308.15,0.0501,101,931.96,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,308.15,0.1003,101,976.94,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,308.15,0.1502,101,1017.77,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,308.15,0.2004,101,1055.22,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,308.15,0.3002,101,1120.3,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,308.15,0.4002,101,1174.5,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,308.15,0.5002,101,1220.7,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,308.15,0.6009,101,1260.7,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,308.15,0.6999,101,1295.1,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,308.15,0.8006,101,1325.7,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,308.15,0.8492,101,1339,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,308.15,0.9008,101,1352.4,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,308.15,0.9501,101,1364.4,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,318.15,0.0501,101,919.88,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,318.15,0.1003,101,965.24,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,318.15,0.1502,101,1006.48,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,318.15,0.2004,101,1044.34,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,318.15,0.3002,101,1110.1,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,318.15,0.4002,101,1164.8,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,318.15,0.5002,101,1211.3,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,318.15,0.6009,101,1251.7,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,318.15,0.6999,101,1286.3,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,318.15,0.8006,101,1317.1,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,318.15,0.8492,101,1330.5,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,318.15,0.9008,101,1343.9,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,318.15,0.9501,101,1356,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,328.15,0.0501,101,907.62,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,328.15,0.1003,101,953.35,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,328.15,0.1502,101,995.07,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,328.15,0.2004,101,1033.39,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,328.15,0.3002,101,1099.87,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,328.15,0.4002,101,1155.2,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,328.15,0.5002,101,1202.1,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,328.15,0.6009,101,1242.7,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,328.15,0.6999,101,1277.6,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,328.15,0.8006,101,1308.5,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,328.15,0.8492,101,1322,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,328.15,0.9008,101,1335.5,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
ULZSl,328.15,0.9501,101,1347.7,Vercher et al. (2010a),Density,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
