setid,"Temperature, K","Mole fraction of 1-butyl-2,3-dimethylimidazolium tetrafluoroborate","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
hQEAb,293.15,0.5131,100,1093.5,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,293.15,0.5541,100,1106.8,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,293.15,0.5994,100,1121.2,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,293.15,0.6491,100,1136.5,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,293.15,0.6957,100,1150.1,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,293.15,0.7446,100,1163,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,293.15,0.8012,100,1173.9,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,293.15,0.8549,100,1181.3,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,293.15,0.9061,100,1186.9,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,293.15,1,100,1193.5,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,298.15,0,100,944.5,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,298.15,0.086,100,967.8,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,298.15,0.1287,100,979.1,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,298.15,0.1731,100,991.1,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,298.15,0.2154,100,1001.7,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,298.15,0.2681,100,1016.5,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,298.15,0.3127,100,1029.4,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,298.15,0.3519,100,1041,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,298.15,0.4049,100,1057.5,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,298.15,0.4766,100,1080.7,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,298.15,0.5131,100,1092.3,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,298.15,0.5541,100,1105.6,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,298.15,0.5994,100,1120,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,298.15,0.6491,100,1135.5,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,298.15,0.6957,100,1149,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,298.15,0.7446,100,1161.7,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,298.15,0.8012,100,1172.6,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,298.15,0.8549,100,1180.5,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,298.15,0.9061,100,1185.9,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,298.15,1,100,1191.8,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,303.15,0,100,939.7,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,303.15,0.086,100,965.1,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,303.15,0.1287,100,977.2,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,303.15,0.1731,100,989.8,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,303.15,0.2154,100,1000.2,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,303.15,0.2681,100,1015.3,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,303.15,0.3127,100,1028.2,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,303.15,0.3519,100,1040.1,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,303.15,0.4049,100,1056.4,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,303.15,0.4766,100,1079.8,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,303.15,0.5131,100,1091.4,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,303.15,0.5541,100,1104.5,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,303.15,0.5994,100,1118.8,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,303.15,0.6491,100,1134.3,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,303.15,0.6957,100,1147.8,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,303.15,0.7446,100,1160.4,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,303.15,0.8012,100,1171.4,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,303.15,0.8549,100,1179.5,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,303.15,0.9061,100,1184.8,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,303.15,1,100,1189.7,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,308.15,0,100,934.8,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,308.15,0.086,100,962.4,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,308.15,0.1287,100,975,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,308.15,0.1731,100,988.6,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,308.15,0.2154,100,999.1,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,308.15,0.2681,100,1014,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,308.15,0.3127,100,1027,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,308.15,0.3519,100,1038.9,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,308.15,0.4049,100,1055.2,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,308.15,0.4766,100,1078.6,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,308.15,0.5131,100,1090.2,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,308.15,0.5541,100,1103.5,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,308.15,0.5994,100,1117.6,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,308.15,0.6491,100,1133.2,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,308.15,0.6957,100,1146.5,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,308.15,0.7446,100,1159.2,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,308.15,0.8012,100,1170.1,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,308.15,0.8549,100,1178,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,308.15,0.9061,100,1183.6,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
hQEAb,308.15,1,100,1187.9,Gupta et al. (2017c),Density,Liquid,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",AAQJPN,O=C1CCCC1,cyclopentanone,,,
