setid,"Temperature, K",Mole fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
WEomR,298.15,0,101,1102,Quijada et al. (2012),Density,Liquid,AADYJk,O,water,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,
WEomR,298.15,0.1299,101,1099.67,Quijada et al. (2012),Density,Liquid,AADYJk,O,water,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,
WEomR,298.15,0.2248,101,1097.56,Quijada et al. (2012),Density,Liquid,AADYJk,O,water,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,
WEomR,298.15,0.3042,101,1095.54,Quijada et al. (2012),Density,Liquid,AADYJk,O,water,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,
WEomR,298.15,0.4308,101,1091.63,Quijada et al. (2012),Density,Liquid,AADYJk,O,water,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,
WEomR,298.15,0.5429,101,1086.93,Quijada et al. (2012),Density,Liquid,AADYJk,O,water,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,
WEomR,298.15,0.6534,101,1080.99,Quijada et al. (2012),Density,Liquid,AADYJk,O,water,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,
WEomR,298.15,0.7355,101,1073.56,Quijada et al. (2012),Density,Liquid,AADYJk,O,water,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,
WEomR,298.15,0.7944,101,1066.72,Quijada et al. (2012),Density,Liquid,AADYJk,O,water,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,
WEomR,298.15,0.8803,101,1051.39,Quijada et al. (2012),Density,Liquid,AADYJk,O,water,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,
WEomR,298.15,0.953,101,1027.46,Quijada et al. (2012),Density,Liquid,AADYJk,O,water,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,
WEomR,298.15,1,101,997.04,Quijada et al. (2012),Density,Liquid,AADYJk,O,water,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,
WEomR,313.15,0,101,1092.1,Quijada et al. (2012),Density,Liquid,AADYJk,O,water,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,
WEomR,313.15,0.1299,101,1089.76,Quijada et al. (2012),Density,Liquid,AADYJk,O,water,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,
WEomR,313.15,0.2248,101,1087.59,Quijada et al. (2012),Density,Liquid,AADYJk,O,water,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,
WEomR,313.15,0.3042,101,1085.52,Quijada et al. (2012),Density,Liquid,AADYJk,O,water,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,
