setid,"Temperature, K",Mole fraction of 1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
cCwQN,313.15,0.7754,101,1473.39,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,313.15,0.8021,101,1485.21,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,313.15,0.9011,101,1526.89,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,313.15,0.949,101,1546.31,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,318.15,0.0351,101,907.43,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,318.15,0.0697,101,951.45,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,318.15,0.0998,101,987.31,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,318.15,0.1498,101,1042.09,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,318.15,0.1994,101,1091.73,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,318.15,0.2999,101,1180.61,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,318.15,0.4003,101,1256.88,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,318.15,0.499,101,1322.34,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,318.15,0.5993,101,1380.87,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,318.15,0.6799,101,1422.89,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,318.15,0.7754,101,1467.94,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,318.15,0.8021,101,1479.75,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,318.15,0.9011,101,1521.4,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,318.15,0.949,101,1540.77,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,323.15,0.0351,101,903.16,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,323.15,0.0697,101,947.14,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,323.15,0.0998,101,982.93,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,323.15,0.1498,101,1037.62,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,323.15,0.1994,101,1087.01,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,323.15,0.2999,101,1175.67,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,323.15,0.4003,101,1251.71,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,323.15,0.499,101,1317.03,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,323.15,0.5993,101,1375.47,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,323.15,0.6799,101,1417.48,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,323.15,0.7754,101,1462.42,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,323.15,0.8021,101,1474.28,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,323.15,0.9011,101,1515.91,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
cCwQN,323.15,0.949,101,1535.23,Gadzuric et al. (2014),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
