setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
YMEMZ,298.15,0,101,1032.6,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,298.15,0.1034,101,1064.9,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,298.15,0.203,101,1089.6,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,298.15,0.305,101,1111.8,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,298.15,0.3835,101,1127.7,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,298.15,0.4936,101,1147,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,298.15,0.5811,101,1160.4,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,298.15,0.6878,101,1173,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,298.15,0.7997,101,1183.8,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,298.15,0.8818,101,1190.4,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,298.15,1,101,1198.8,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,303.15,0,101,1029,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,303.15,0.1034,101,1061.2,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,303.15,0.203,101,1085.5,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,303.15,0.305,101,1107.8,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,303.15,0.3835,101,1123.5,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,303.15,0.4936,101,1142.9,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,303.15,0.5811,101,1156.3,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,303.15,0.6878,101,1169,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,303.15,0.7997,101,1180.1,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,303.15,0.8818,101,1186.8,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,303.15,1,101,1195.2,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,308.15,0,101,1025.2,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,308.15,0.1034,101,1057.2,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,308.15,0.203,101,1081.5,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,308.15,0.305,101,1103.8,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,308.15,0.3835,101,1119.5,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,308.15,0.4936,101,1138.7,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,308.15,0.5811,101,1152.1,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,308.15,0.6878,101,1165.2,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,308.15,0.7997,101,1176.3,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,308.15,0.8818,101,1183.2,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,308.15,1,101,1191.6,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,313.15,0,101,1021.4,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,313.15,0.1034,101,1053.3,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,313.15,0.203,101,1077.5,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,313.15,0.305,101,1099.8,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,313.15,0.3835,101,1115.4,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,313.15,0.4936,101,1134.5,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,313.15,0.5811,101,1147.9,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,313.15,0.6878,101,1161.4,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,313.15,0.7997,101,1172.7,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,313.15,0.8818,101,1179.6,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,313.15,1,101,1188,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,318.15,0,101,1017.6,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,318.15,0.1034,101,1049.4,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,318.15,0.203,101,1073.4,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,318.15,0.305,101,1095.7,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,318.15,0.3835,101,1111.2,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,318.15,0.4936,101,1130.3,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,318.15,0.5811,101,1143.5,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,318.15,0.6878,101,1157.4,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
YMEMZ,318.15,0.7997,101,1169,Krishna et al. (2015),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
