setid,"Temperature, K",Mole fraction of 1-hexyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ePYxp,293.15,0,101.3,1021.7,Master and Malek (2021a),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
ePYxp,293.15,0.0989,101.3,1054.9,Master and Malek (2021a),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
ePYxp,293.15,0.1792,101.3,1075,Master and Malek (2021a),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
ePYxp,293.15,0.2896,101.3,1095.3,Master and Malek (2021a),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
ePYxp,293.15,0.3924,101.3,1108.1,Master and Malek (2021a),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
ePYxp,293.15,0.5062,101.3,1119,Master and Malek (2021a),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
ePYxp,293.15,0.6042,101.3,1126.6,Master and Malek (2021a),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
ePYxp,293.15,0.6986,101.3,1132.8,Master and Malek (2021a),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
ePYxp,293.15,0.7974,101.3,1138.5,Master and Malek (2021a),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
ePYxp,293.15,0.8962,101.3,1143.5,Master and Malek (2021a),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
ePYxp,298.15,0,101.3,1017.4,Master and Malek (2021a),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
ePYxp,298.15,0.0989,101.3,1051,Master and Malek (2021a),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
ePYxp,298.15,0.1792,101.3,1071.3,Master and Malek (2021a),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
ePYxp,298.15,0.2896,101.3,1091.6,Master and Malek (2021a),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
ePYxp,298.15,0.3924,101.3,1104.7,Master and Malek (2021a),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
