setid,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
hBzJJ,101,293.15,1.4066,Nath and Henni (2020),Density,Liquid,ABdzaz,CC[N+](C)(C)CCCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N,N-dimethyl-N-ethyl-N-(3-methoxypropyl)ammonium bis(trifluoromethylsulfonyl)imide",,,,,,
hBzJJ,101,298.15,1.402,Nath and Henni (2020),Density,Liquid,ABdzaz,CC[N+](C)(C)CCCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N,N-dimethyl-N-ethyl-N-(3-methoxypropyl)ammonium bis(trifluoromethylsulfonyl)imide",,,,,,
hBzJJ,101,303.15,1.3973,Nath and Henni (2020),Density,Liquid,ABdzaz,CC[N+](C)(C)CCCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N,N-dimethyl-N-ethyl-N-(3-methoxypropyl)ammonium bis(trifluoromethylsulfonyl)imide",,,,,,
hBzJJ,101,308.15,1.3924,Nath and Henni (2020),Density,Liquid,ABdzaz,CC[N+](C)(C)CCCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N,N-dimethyl-N-ethyl-N-(3-methoxypropyl)ammonium bis(trifluoromethylsulfonyl)imide",,,,,,
hBzJJ,101,313.15,1.3871,Nath and Henni (2020),Density,Liquid,ABdzaz,CC[N+](C)(C)CCCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N,N-dimethyl-N-ethyl-N-(3-methoxypropyl)ammonium bis(trifluoromethylsulfonyl)imide",,,,,,
hBzJJ,101,318.15,1.3817,Nath and Henni (2020),Density,Liquid,ABdzaz,CC[N+](C)(C)CCCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N,N-dimethyl-N-ethyl-N-(3-methoxypropyl)ammonium bis(trifluoromethylsulfonyl)imide",,,,,,
hBzJJ,101,323.15,1.3743,Nath and Henni (2020),Density,Liquid,ABdzaz,CC[N+](C)(C)CCCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N,N-dimethyl-N-ethyl-N-(3-methoxypropyl)ammonium bis(trifluoromethylsulfonyl)imide",,,,,,
hBzJJ,101,328.15,1.3682,Nath and Henni (2020),Density,Liquid,ABdzaz,CC[N+](C)(C)CCCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N,N-dimethyl-N-ethyl-N-(3-methoxypropyl)ammonium bis(trifluoromethylsulfonyl)imide",,,,,,
hBzJJ,101,333.15,1.3643,Nath and Henni (2020),Density,Liquid,ABdzaz,CC[N+](C)(C)CCCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N,N-dimethyl-N-ethyl-N-(3-methoxypropyl)ammonium bis(trifluoromethylsulfonyl)imide",,,,,,
hBzJJ,101,338.15,1.3574,Nath and Henni (2020),Density,Liquid,ABdzaz,CC[N+](C)(C)CCCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N,N-dimethyl-N-ethyl-N-(3-methoxypropyl)ammonium bis(trifluoromethylsulfonyl)imide",,,,,,
hBzJJ,101,343.15,1.3499,Nath and Henni (2020),Density,Liquid,ABdzaz,CC[N+](C)(C)CCCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N,N-dimethyl-N-ethyl-N-(3-methoxypropyl)ammonium bis(trifluoromethylsulfonyl)imide",,,,,,
