setid,"Temperature, K","Mole fraction of 1,1,3,3-tetramethylguanidinium imidazol-1-ide","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
GDOiw,293.15,0,100,803.75,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,293.15,0.0499,100,828.16,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,293.15,0.0999,100,849.03,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,293.15,0.2002,100,882.18,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,293.15,0.2996,100,907.96,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,293.15,0.4002,100,928.67,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,293.15,0.4988,100,945.34,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,293.15,0.6264,100,962.87,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,293.15,0.8001,100,981.42,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,293.15,0.9006,100,990.16,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,293.15,1,100,997.25,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,298.15,0,100,799.71,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,298.15,0.0499,100,824.06,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,298.15,0.0999,100,844.89,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,298.15,0.2002,100,877.95,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,298.15,0.2996,100,903.66,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,298.15,0.4002,100,924.33,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,298.15,0.4988,100,940.97,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,298.15,0.6264,100,958.47,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,298.15,0.8001,100,976.99,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,298.15,0.9006,100,985.73,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,298.15,1,100,992.8,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,303.15,0,100,795.65,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,303.15,0.0499,100,819.94,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,303.15,0.0999,100,840.71,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,303.15,0.2002,100,873.7,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,303.15,0.2996,100,899.35,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,303.15,0.4002,100,919.98,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,303.15,0.4988,100,936.59,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,303.15,0.6264,100,954.06,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,303.15,0.8001,100,972.55,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,303.15,0.9006,100,981.29,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,303.15,1,100,988.35,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,308.15,0,100,791.56,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,308.15,0.0499,100,815.79,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,308.15,0.0999,100,836.52,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,308.15,0.2002,100,869.43,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,308.15,0.2996,100,895.03,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,308.15,0.4002,100,915.62,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,308.15,0.4988,100,932.2,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,308.15,0.6264,100,949.65,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,308.15,0.8001,100,968.12,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,308.15,0.9006,100,976.85,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,308.15,1,100,983.9,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,313.15,0,100,787.42,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,313.15,0.0499,100,811.6,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,313.15,0.0999,100,832.3,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,313.15,0.2002,100,865.15,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,313.15,0.2996,100,890.71,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,313.15,0.4002,100,911.26,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
GDOiw,313.15,0.4988,100,927.81,Chen et al. (2015c),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAjMIW,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,"1,1,3,3-tetramethylguanidinium imidazol-1-ide",,,
