setid,"Temperature, K",Mole fraction of 1-methyl-3-octylimidazolium chloride,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
vgBeE,288.15,1,100,1015.3,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,293.15,0,100,1056.33,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,293.15,0.105,100,1051.64,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,293.15,0.2056,100,1045.68,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,293.15,0.3018,100,1040.47,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,293.15,0.3991,100,1035.64,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,293.15,0.4964,100,1031.15,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,293.15,0.6016,100,1026.65,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,293.15,0.7007,100,1022.69,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,293.15,0.7994,100,1019.11,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,293.15,0.8988,100,1015.83,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,293.15,1,100,1012.33,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,298.15,0,100,1051.91,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,298.15,0.105,100,1047.59,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,298.15,0.2056,100,1041.86,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,298.15,0.3018,100,1036.82,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,298.15,0.3991,100,1032.1,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,298.15,0.4964,100,1027.76,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,298.15,0.6016,100,1023.39,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,298.15,0.7007,100,1019.53,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,298.15,0.7994,100,1016.04,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,298.15,0.8988,100,1012.81,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,298.15,1,100,1009.38,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,303.15,0,100,1047.5,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,303.15,0.105,100,1043.55,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,303.15,0.2056,100,1038.07,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,303.15,0.3018,100,1033.19,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,303.15,0.3991,100,1028.6,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,303.15,0.4964,100,1024.33,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,303.15,0.6016,100,1020.21,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,303.15,0.7007,100,1016.37,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,303.15,0.7994,100,1012.96,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,303.15,0.8988,100,1009.82,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,303.15,1,100,1006.45,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,308.15,0,100,1043.09,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,308.15,0.105,100,1039.51,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,308.15,0.2056,100,1034.28,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,308.15,0.3018,100,1029.57,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,308.15,0.3991,100,1025.11,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,308.15,0.4964,100,1020.95,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,308.15,0.6016,100,1016.86,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,308.15,0.7007,100,1013.24,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,308.15,0.7994,100,1009.91,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,308.15,0.8988,100,1006.83,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,308.15,1,100,1003.52,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,313.15,0,100,1038.68,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,313.15,0.105,100,1035.49,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,313.15,0.2056,100,1030.5,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,313.15,0.3018,100,1025.97,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,313.15,0.3991,100,1021.64,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,313.15,0.4964,100,1017.58,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,313.15,0.6016,100,1013.6,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,313.15,0.7007,100,1010.09,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,313.15,0.7994,100,1006.86,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,313.15,0.8988,100,1003.85,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,313.15,1,100,1000.61,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,318.25,0,100,1034.3,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,318.25,0.105,100,1031.48,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,318.25,0.2056,100,1026.73,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,318.25,0.3018,100,1022.39,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,318.25,0.3991,100,1018.19,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,318.25,0.4964,100,1014.24,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,318.25,0.6016,100,1010.34,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,318.25,0.7007,100,1006.95,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,318.25,0.7994,100,1003.81,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,318.25,0.8988,100,1000.88,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,318.25,1,100,997.71,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,323.15,0,100,1029.89,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,323.15,0.105,100,1027.48,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,323.15,0.2056,100,1022.97,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,323.15,0.3018,100,1018.8,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,323.15,0.3991,100,1014.75,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,323.15,0.4964,100,1010.9,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,323.15,0.6016,100,1007.1,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,323.15,0.7007,100,1003.78,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,323.15,0.7994,100,1000.76,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,323.15,0.8988,100,997.91,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,323.15,1,100,994.81,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,328.15,0,100,1025.5,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,328.15,0.105,100,1023.47,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,328.15,0.2056,100,1019.23,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,328.15,0.3018,100,1015.23,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,328.15,0.3991,100,1011.32,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,328.15,0.4964,100,1007.59,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,328.15,0.6016,100,1003.88,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,328.15,0.7007,100,1000.64,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,328.15,0.7994,100,997.7,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,328.15,0.8988,100,994.95,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
vgBeE,328.15,1,100,991.92,Bai et al. (2016c),Density,Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,AAVxvI,CN1CCN(C)C1=O,"1,3-dimethyl-2-imidazolidinone",,,
