setid,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
RmOQj,100,293.15,1386.78,Costa et al. (2012b),Density,Liquid,ABgkXB,CCCCC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N-(2-hydroxyethyl)-N,N-dimethylpentanaminium bis((trifluoromethyl)sulfonyl)amide",,,,,,
RmOQj,100,294.15,1385.89,Costa et al. (2012b),Density,Liquid,ABgkXB,CCCCC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N-(2-hydroxyethyl)-N,N-dimethylpentanaminium bis((trifluoromethyl)sulfonyl)amide",,,,,,
RmOQj,100,295.15,1385,Costa et al. (2012b),Density,Liquid,ABgkXB,CCCCC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N-(2-hydroxyethyl)-N,N-dimethylpentanaminium bis((trifluoromethyl)sulfonyl)amide",,,,,,
RmOQj,100,296.15,1384.12,Costa et al. (2012b),Density,Liquid,ABgkXB,CCCCC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N-(2-hydroxyethyl)-N,N-dimethylpentanaminium bis((trifluoromethyl)sulfonyl)amide",,,,,,
RmOQj,100,297.15,1383.23,Costa et al. (2012b),Density,Liquid,ABgkXB,CCCCC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N-(2-hydroxyethyl)-N,N-dimethylpentanaminium bis((trifluoromethyl)sulfonyl)amide",,,,,,
RmOQj,100,298.15,1382.35,Costa et al. (2012b),Density,Liquid,ABgkXB,CCCCC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N-(2-hydroxyethyl)-N,N-dimethylpentanaminium bis((trifluoromethyl)sulfonyl)amide",,,,,,
RmOQj,100,299.15,1381.46,Costa et al. (2012b),Density,Liquid,ABgkXB,CCCCC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N-(2-hydroxyethyl)-N,N-dimethylpentanaminium bis((trifluoromethyl)sulfonyl)amide",,,,,,
RmOQj,100,300.15,1380.58,Costa et al. (2012b),Density,Liquid,ABgkXB,CCCCC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N-(2-hydroxyethyl)-N,N-dimethylpentanaminium bis((trifluoromethyl)sulfonyl)amide",,,,,,
RmOQj,100,301.15,1379.7,Costa et al. (2012b),Density,Liquid,ABgkXB,CCCCC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N-(2-hydroxyethyl)-N,N-dimethylpentanaminium bis((trifluoromethyl)sulfonyl)amide",,,,,,
RmOQj,100,302.15,1378.82,Costa et al. (2012b),Density,Liquid,ABgkXB,CCCCC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"N-(2-hydroxyethyl)-N,N-dimethylpentanaminium bis((trifluoromethyl)sulfonyl)amide",,,,,,
