setid,"Temperature, K",Mole fraction of 1-methyl-1-propylpyrrolidinium dicyanamide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
iqujq,283.15,0.19,101.3,1086.2,Hilder et al. (2020),Density,Liquid,AAlSLJ,CCC[N+]1(C)CCCC1.N#C[N-]C#N,1-methyl-1-propylpyrrolidinium dicyanamide,ABGPuG,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Na+],sodium bis(trifluoromethylsulfonyl)imide,,,
iqujq,293.35,0.19,101.3,1080.2,Hilder et al. (2020),Density,Liquid,AAlSLJ,CCC[N+]1(C)CCCC1.N#C[N-]C#N,1-methyl-1-propylpyrrolidinium dicyanamide,ABGPuG,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Na+],sodium bis(trifluoromethylsulfonyl)imide,,,
iqujq,303.25,0.19,101.3,1073.9,Hilder et al. (2020),Density,Liquid,AAlSLJ,CCC[N+]1(C)CCCC1.N#C[N-]C#N,1-methyl-1-propylpyrrolidinium dicyanamide,ABGPuG,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Na+],sodium bis(trifluoromethylsulfonyl)imide,,,
iqujq,313.25,0.19,101.3,1068.2,Hilder et al. (2020),Density,Liquid,AAlSLJ,CCC[N+]1(C)CCCC1.N#C[N-]C#N,1-methyl-1-propylpyrrolidinium dicyanamide,ABGPuG,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Na+],sodium bis(trifluoromethylsulfonyl)imide,,,
iqujq,323.25,0.19,101.3,1062.2,Hilder et al. (2020),Density,Liquid,AAlSLJ,CCC[N+]1(C)CCCC1.N#C[N-]C#N,1-methyl-1-propylpyrrolidinium dicyanamide,ABGPuG,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Na+],sodium bis(trifluoromethylsulfonyl)imide,,,
iqujq,333.35,0.19,101.3,1055.9,Hilder et al. (2020),Density,Liquid,AAlSLJ,CCC[N+]1(C)CCCC1.N#C[N-]C#N,1-methyl-1-propylpyrrolidinium dicyanamide,ABGPuG,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Na+],sodium bis(trifluoromethylsulfonyl)imide,,,
iqujq,343.25,0.19,101.3,1049.9,Hilder et al. (2020),Density,Liquid,AAlSLJ,CCC[N+]1(C)CCCC1.N#C[N-]C#N,1-methyl-1-propylpyrrolidinium dicyanamide,ABGPuG,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Na+],sodium bis(trifluoromethylsulfonyl)imide,,,
iqujq,353.35,0.19,101.3,1043.9,Hilder et al. (2020),Density,Liquid,AAlSLJ,CCC[N+]1(C)CCCC1.N#C[N-]C#N,1-methyl-1-propylpyrrolidinium dicyanamide,ABGPuG,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Na+],sodium bis(trifluoromethylsulfonyl)imide,,,
iqujq,363.35,0.19,101.3,1038.1,Hilder et al. (2020),Density,Liquid,AAlSLJ,CCC[N+]1(C)CCCC1.N#C[N-]C#N,1-methyl-1-propylpyrrolidinium dicyanamide,ABGPuG,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Na+],sodium bis(trifluoromethylsulfonyl)imide,,,
