setid,Mole fraction of water,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
aoRuU,6e-05,101,298.15,1392.9,Andanson et al. (2016),Density,Liquid,AADYJk,O,water,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aoRuU,0.00494,101,298.15,1392.7,Andanson et al. (2016),Density,Liquid,AADYJk,O,water,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aoRuU,0.01002,101,298.15,1392.6,Andanson et al. (2016),Density,Liquid,AADYJk,O,water,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aoRuU,0.01995,101,298.15,1392.2,Andanson et al. (2016),Density,Liquid,AADYJk,O,water,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aoRuU,0.05012,101,298.15,1391.7,Andanson et al. (2016),Density,Liquid,AADYJk,O,water,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
aoRuU,0.09979,101,298.15,1390.2,Andanson et al. (2016),Density,Liquid,AADYJk,O,water,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
