setid,"Temperature, K",Mole fraction of 1-methyl-3-octylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
JeWgF,318.15,0,100,781.98,Vaid et al. (2016),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
JeWgF,318.15,0.108,100,860.8,Vaid et al. (2016),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
JeWgF,318.15,0.206,100,912.6,Vaid et al. (2016),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
JeWgF,318.15,0.3,100,951.6,Vaid et al. (2016),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
JeWgF,318.15,0.408,100,986.6,Vaid et al. (2016),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
JeWgF,318.15,0.499,100,1010.4,Vaid et al. (2016),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
JeWgF,318.15,0.602,100,1033,Vaid et al. (2016),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
JeWgF,318.15,0.704,100,1051.5,Vaid et al. (2016),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
JeWgF,318.15,0.806,100,1067.3,Vaid et al. (2016),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
JeWgF,318.15,0.9,100,1079.8,Vaid et al. (2016),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
JeWgF,318.15,1,100,1091.5,Vaid et al. (2016),Density,Liquid,AAONwS,CC(C)CO,2-methyl-1-propanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
