setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ZLdcq,293.15,0,101,887.52,Geppert-Rybczynska and Sitarek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
ZLdcq,293.15,0.0507,101,981.03,Geppert-Rybczynska and Sitarek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
ZLdcq,293.15,0.124,101,1080.62,Geppert-Rybczynska and Sitarek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
ZLdcq,293.15,0.1963,101,1153.02,Geppert-Rybczynska and Sitarek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
ZLdcq,293.15,0.3526,101,1258.69,Geppert-Rybczynska and Sitarek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
ZLdcq,293.15,0.4962,101,1321.98,Geppert-Rybczynska and Sitarek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
ZLdcq,293.15,0.6378,101,1366.6,Geppert-Rybczynska and Sitarek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
ZLdcq,293.15,0.8047,101,1405.56,Geppert-Rybczynska and Sitarek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
ZLdcq,293.15,0.9143,101,1425.59,Geppert-Rybczynska and Sitarek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
ZLdcq,293.15,1,101,1439.23,Geppert-Rybczynska and Sitarek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
ZLdcq,298.15,0,101,882.06,Geppert-Rybczynska and Sitarek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
ZLdcq,298.15,0.0507,101,975.68,Geppert-Rybczynska and Sitarek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
ZLdcq,298.15,0.124,101,1075.39,Geppert-Rybczynska and Sitarek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
ZLdcq,298.15,0.1963,101,1147.88,Geppert-Rybczynska and Sitarek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
ZLdcq,298.15,0.3526,101,1253.67,Geppert-Rybczynska and Sitarek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
ZLdcq,298.15,0.4962,101,1317.04,Geppert-Rybczynska and Sitarek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
ZLdcq,298.15,0.6378,101,1361.72,Geppert-Rybczynska and Sitarek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
ZLdcq,298.15,0.8047,101,1400.72,Geppert-Rybczynska and Sitarek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
ZLdcq,298.15,0.9143,101,1420.79,Geppert-Rybczynska and Sitarek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
ZLdcq,298.15,1,101,1434.44,Geppert-Rybczynska and Sitarek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
ZLdcq,303.15,0,101,876.57,Geppert-Rybczynska and Sitarek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
