setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
vCmKg,293.15,0.1099,101,1149.2,Sharma et al. (2012),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
vCmKg,293.15,0.1704,101,1167,Sharma et al. (2012),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
vCmKg,293.15,0.2402,101,1185.2,Sharma et al. (2012),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
vCmKg,293.15,0.2698,101,1192.2,Sharma et al. (2012),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
vCmKg,293.15,0.3397,101,1207.4,Sharma et al. (2012),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
vCmKg,293.15,0.3717,101,1213.7,Sharma et al. (2012),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
vCmKg,293.15,0.4289,101,1224,Sharma et al. (2012),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
vCmKg,293.15,0.4719,101,1231.1,Sharma et al. (2012),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
vCmKg,293.15,0.5305,101,1239.9,Sharma et al. (2012),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
vCmKg,293.15,0.5717,101,1245.5,Sharma et al. (2012),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
