setid,"Temperature, K","Mole fraction of 1,3,5-trifluorobenzene","Molar volume, m<SUP>3</SUP>/mol",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ASkrw,283.5,1,0.0001013,Shiflett and Yokozeki (2008a),Density,Liquid mixture 2,Liquid mixture 1,,6,AAZUkR,Fc1cc(F)cc(F)c1,"1,3,5-trifluorobenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
ASkrw,298.2,1,0.0001035,Shiflett and Yokozeki (2008a),Density,Liquid mixture 2,Liquid mixture 1,,6,AAZUkR,Fc1cc(F)cc(F)c1,"1,3,5-trifluorobenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
ASkrw,316.6,1,0.0001057,Shiflett and Yokozeki (2008a),Density,Liquid mixture 2,Liquid mixture 1,,6,AAZUkR,Fc1cc(F)cc(F)c1,"1,3,5-trifluorobenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
ASkrw,333.2,1,0.000108,Shiflett and Yokozeki (2008a),Density,Liquid mixture 2,Liquid mixture 1,,6,AAZUkR,Fc1cc(F)cc(F)c1,"1,3,5-trifluorobenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
ASkrw,353.1,1,0.0001108,Shiflett and Yokozeki (2008a),Density,Liquid mixture 2,Liquid mixture 1,,6,AAZUkR,Fc1cc(F)cc(F)c1,"1,3,5-trifluorobenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
ASkrw,373,1,0.0001144,Shiflett and Yokozeki (2008a),Density,Liquid mixture 2,Liquid mixture 1,,6,AAZUkR,Fc1cc(F)cc(F)c1,"1,3,5-trifluorobenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
