setid,"Temperature, K",Mole fraction of propan-2-ol,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
KCXSZ,298.15,1,101,780.7,Gonzalez et al. (2007),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
KCXSZ,313.15,0,101,1227.5,Gonzalez et al. (2007),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
KCXSZ,313.15,0.1228,101,1204.4,Gonzalez et al. (2007),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
KCXSZ,313.15,0.2066,101,1186.4,Gonzalez et al. (2007),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
KCXSZ,313.15,0.309,101,1160.9,Gonzalez et al. (2007),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
KCXSZ,313.15,0.399,101,1134.7,Gonzalez et al. (2007),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
KCXSZ,313.15,0.4977,101,1101.3,Gonzalez et al. (2007),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
KCXSZ,313.15,0.6341,101,1043.5,Gonzalez et al. (2007),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
KCXSZ,313.15,0.7223,101,997.4,Gonzalez et al. (2007),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
KCXSZ,313.15,0.8551,101,908.6,Gonzalez et al. (2007),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
KCXSZ,313.15,0.9706,101,801.7,Gonzalez et al. (2007),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
KCXSZ,313.15,1,101,767.8,Gonzalez et al. (2007),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
KCXSZ,328.15,0,101,1217.5,Gonzalez et al. (2007),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
KCXSZ,328.15,0.1228,101,1194.5,Gonzalez et al. (2007),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
KCXSZ,328.15,0.2066,101,1176.3,Gonzalez et al. (2007),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
KCXSZ,328.15,0.309,101,1150.7,Gonzalez et al. (2007),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
KCXSZ,328.15,0.399,101,1124.3,Gonzalez et al. (2007),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
KCXSZ,328.15,0.4977,101,1090.7,Gonzalez et al. (2007),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
KCXSZ,328.15,0.6341,101,1032.6,Gonzalez et al. (2007),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
KCXSZ,328.15,0.7223,101,986.2,Gonzalez et al. (2007),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
KCXSZ,328.15,0.8551,101,896.6,Gonzalez et al. (2007),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
KCXSZ,328.15,0.9706,101,788.5,Gonzalez et al. (2007),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
KCXSZ,328.15,1,101,753.9,Gonzalez et al. (2007),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
