setid,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
FgbFG,100,288.15,1062.9,Lee et al. (2016),Density,Liquid,ABpADF,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CN1CCOCC1,tetrabutylphosphonium 2-hydroxy-3-morpholinopropanesulfonate,,,,,,
FgbFG,100,293.15,1059.9,Lee et al. (2016),Density,Liquid,ABpADF,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CN1CCOCC1,tetrabutylphosphonium 2-hydroxy-3-morpholinopropanesulfonate,,,,,,
FgbFG,100,298.15,1056.8,Lee et al. (2016),Density,Liquid,ABpADF,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CN1CCOCC1,tetrabutylphosphonium 2-hydroxy-3-morpholinopropanesulfonate,,,,,,
FgbFG,100,303.15,1053.7,Lee et al. (2016),Density,Liquid,ABpADF,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CN1CCOCC1,tetrabutylphosphonium 2-hydroxy-3-morpholinopropanesulfonate,,,,,,
FgbFG,100,308.15,1050.5,Lee et al. (2016),Density,Liquid,ABpADF,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CN1CCOCC1,tetrabutylphosphonium 2-hydroxy-3-morpholinopropanesulfonate,,,,,,
FgbFG,100,313.15,1047.5,Lee et al. (2016),Density,Liquid,ABpADF,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CN1CCOCC1,tetrabutylphosphonium 2-hydroxy-3-morpholinopropanesulfonate,,,,,,
FgbFG,100,318.15,1044.4,Lee et al. (2016),Density,Liquid,ABpADF,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CN1CCOCC1,tetrabutylphosphonium 2-hydroxy-3-morpholinopropanesulfonate,,,,,,
FgbFG,100,323.15,1041.3,Lee et al. (2016),Density,Liquid,ABpADF,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CN1CCOCC1,tetrabutylphosphonium 2-hydroxy-3-morpholinopropanesulfonate,,,,,,
FgbFG,100,328.15,1038.2,Lee et al. (2016),Density,Liquid,ABpADF,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CN1CCOCC1,tetrabutylphosphonium 2-hydroxy-3-morpholinopropanesulfonate,,,,,,
FgbFG,100,333.15,1035.1,Lee et al. (2016),Density,Liquid,ABpADF,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CN1CCOCC1,tetrabutylphosphonium 2-hydroxy-3-morpholinopropanesulfonate,,,,,,
FgbFG,100,338.15,1032.1,Lee et al. (2016),Density,Liquid,ABpADF,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CN1CCOCC1,tetrabutylphosphonium 2-hydroxy-3-morpholinopropanesulfonate,,,,,,
FgbFG,100,343.15,1029.1,Lee et al. (2016),Density,Liquid,ABpADF,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CN1CCOCC1,tetrabutylphosphonium 2-hydroxy-3-morpholinopropanesulfonate,,,,,,
FgbFG,100,348.15,1026.2,Lee et al. (2016),Density,Liquid,ABpADF,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CN1CCOCC1,tetrabutylphosphonium 2-hydroxy-3-morpholinopropanesulfonate,,,,,,
