setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium thiocyanate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
aDeBR,298.15,0,101,814.94,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,298.15,0.0898,101,849.02,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,298.15,0.1488,101,869.52,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,298.15,0.2417,101,899.21,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,298.15,0.3038,101,917.71,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,298.15,0.3693,101,936.18,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,298.15,0.4227,101,950.44,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,298.15,0.547,101,981.2,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,298.15,0.6907,101,1013.12,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,298.15,0.8495,101,1044.39,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,298.15,0.9576,101,1063.02,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,298.15,1,101,1069.79,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,308.15,0,101,807.72,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,308.15,0.0898,101,842.07,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,308.15,0.1488,101,862.68,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,308.15,0.2417,101,892.53,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,308.15,0.3038,101,911.16,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,308.15,0.3693,101,929.71,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,308.15,0.4227,101,944.06,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,308.15,0.547,101,974.99,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,308.15,0.6907,101,1007.02,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,308.15,0.8495,101,1038.41,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,308.15,0.9576,101,1057.09,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,308.15,1,101,1063.89,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,318.15,0,101,800.39,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,318.15,0.0898,101,835.07,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,318.15,0.1488,101,855.82,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,318.15,0.2417,101,885.85,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,318.15,0.3038,101,904.6,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,318.15,0.3693,101,923.28,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,318.15,0.4227,101,937.7,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,318.15,0.547,101,968.81,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,318.15,0.6907,101,1000.93,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,318.15,0.8495,101,1032.48,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,318.15,0.9576,101,1051.22,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,318.15,1,101,1058.02,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,328.15,0,101,792.91,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,328.15,0.0898,101,827.95,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,328.15,0.1488,101,848.9,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,328.15,0.2417,101,879.15,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,328.15,0.3038,101,898.05,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,328.15,0.3693,101,916.85,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,328.15,0.4227,101,931.37,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,328.15,0.547,101,962.66,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,328.15,0.6907,101,994.9,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,328.15,0.8495,101,1026.6,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
aDeBR,328.15,0.9576,101,1045.38,Domanska and Laskowska (2009a),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
