setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
TrSrV,293.15,0.1313,101,1061.25,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,293.15,0.1724,101,1078.91,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,293.15,0.2317,101,1102.8,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,293.15,0.2774,101,1119.92,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,293.15,0.3229,101,1135.9,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,293.15,0.3746,101,1152.85,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,293.15,0.4219,101,1167.21,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,293.15,0.4758,101,1182.48,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,293.15,0.5237,101,1195.02,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,293.15,0.5904,101,1211,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,293.15,0.6288,101,1219.53,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,293.15,0.6766,101,1229.55,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,293.15,0.7219,101,1238.4,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,293.15,0.7745,101,1248,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,293.15,0.8217,101,1256.2,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,293.15,0.8757,101,1265,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,293.15,0.9214,101,1272.2,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,293.15,0.9316,101,1273.7,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,298.15,0.1313,101,1058.15,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,298.15,0.1724,101,1075.84,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,298.15,0.2317,101,1099.56,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,298.15,0.2774,101,1116.48,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,298.15,0.3229,101,1132.28,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,298.15,0.3746,101,1149.04,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,298.15,0.4219,101,1163.4,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,298.15,0.4758,101,1178.54,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,298.15,0.5237,101,1191.09,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,298.15,0.5904,101,1207.2,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,298.15,0.6288,101,1215.9,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,298.15,0.6766,101,1226.02,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,298.15,0.7219,101,1235.1,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,298.15,0.7745,101,1244.9,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,298.15,0.8217,101,1253.2,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,298.15,0.8757,101,1262,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,298.15,0.9214,101,1268.9,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,298.15,0.9316,101,1270.4,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,303.15,0.1313,101,1054.87,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,303.15,0.1724,101,1072.48,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,303.15,0.2317,101,1096.04,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,303.15,0.2774,101,1112.82,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,303.15,0.3229,101,1128.47,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,303.15,0.3746,101,1145.11,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,303.15,0.4219,101,1159.33,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,303.15,0.4758,101,1174.58,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,303.15,0.5237,101,1187.35,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,303.15,0.5904,101,1203.84,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,303.15,0.6288,101,1212.77,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,303.15,0.6766,101,1223.32,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,303.15,0.7219,101,1232.7,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,303.15,0.7745,101,1242.8,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,303.15,0.8217,101,1251.2,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,303.15,0.8757,101,1260,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,303.15,0.9214,101,1266.6,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,303.15,0.9316,101,1268,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,308.15,0.1313,101,1051.6,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,308.15,0.1724,101,1069.27,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,308.15,0.2317,101,1092.68,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,308.15,0.2774,101,1109.34,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,308.15,0.3229,101,1124.91,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,308.15,0.3746,101,1141.42,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,308.15,0.4219,101,1155.55,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,308.15,0.4758,101,1170.75,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,308.15,0.5237,101,1183.52,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,308.15,0.5904,101,1200.1,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,308.15,0.6288,101,1209.11,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,308.15,0.6766,101,1219.79,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,308.15,0.7219,101,1229.2,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,308.15,0.7745,101,1239.5,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,308.15,0.8217,101,1247.9,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,308.15,0.8757,101,1256.7,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,308.15,0.9214,101,1263.1,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
TrSrV,308.15,0.9316,101,1264.4,Sharma and Solanki (2013),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
