setid,"Temperature, K","Pressure, kPa",Mole fraction of triisobutylmethylphosphonium p-toluenesulfonate,"Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
HlwwX,303.08,101.325,0.5,1073,Ahmed et al. (2018),Density,Liquid,ABWlnv,CC(C)C[P+](C)(CC(C)C)CC(C)C.Cc1ccc(S(=O)(=O)[O-])cc1,triisobutylmethylphosphonium p-toluenesulfonate,AANEpq,c1c[nH]cn1,1H-imidazole,,,
HlwwX,313.08,101.325,0.5,1067,Ahmed et al. (2018),Density,Liquid,ABWlnv,CC(C)C[P+](C)(CC(C)C)CC(C)C.Cc1ccc(S(=O)(=O)[O-])cc1,triisobutylmethylphosphonium p-toluenesulfonate,AANEpq,c1c[nH]cn1,1H-imidazole,,,
HlwwX,323.06,101.325,0.5,1061,Ahmed et al. (2018),Density,Liquid,ABWlnv,CC(C)C[P+](C)(CC(C)C)CC(C)C.Cc1ccc(S(=O)(=O)[O-])cc1,triisobutylmethylphosphonium p-toluenesulfonate,AANEpq,c1c[nH]cn1,1H-imidazole,,,
HlwwX,333.12,101.325,0.5,1054,Ahmed et al. (2018),Density,Liquid,ABWlnv,CC(C)C[P+](C)(CC(C)C)CC(C)C.Cc1ccc(S(=O)(=O)[O-])cc1,triisobutylmethylphosphonium p-toluenesulfonate,AANEpq,c1c[nH]cn1,1H-imidazole,,,
HlwwX,343.12,101.325,0.5,1048,Ahmed et al. (2018),Density,Liquid,ABWlnv,CC(C)C[P+](C)(CC(C)C)CC(C)C.Cc1ccc(S(=O)(=O)[O-])cc1,triisobutylmethylphosphonium p-toluenesulfonate,AANEpq,c1c[nH]cn1,1H-imidazole,,,
HlwwX,353.1,101.325,0.5,1042,Ahmed et al. (2018),Density,Liquid,ABWlnv,CC(C)C[P+](C)(CC(C)C)CC(C)C.Cc1ccc(S(=O)(=O)[O-])cc1,triisobutylmethylphosphonium p-toluenesulfonate,AANEpq,c1c[nH]cn1,1H-imidazole,,,
