setid,"Mole fraction of 1,3-dimethylimidazolium methylsulfate","Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
hptBL,0,101,298.15,784.8,Domanska et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
hptBL,0.1372,101,298.15,959.2,Domanska et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
hptBL,0.3258,101,298.15,1106.8,Domanska et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
hptBL,0.4688,101,298.15,1182.5,Domanska et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
hptBL,0.6433,101,298.15,1249.1,Domanska et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
hptBL,0.7179,101,298.15,1271.6,Domanska et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
hptBL,0.8004,101,298.15,1293.1,Domanska et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
hptBL,0.8911,101,298.15,1312.7,Domanska et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
hptBL,0.9703,101,298.15,1326.1,Domanska et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAoCnc,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methylsulfate",,,
