setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
VdcnF,298.15,0,100,894.8,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,298.15,0.1045,100,1040.5,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,298.15,0.2067,100,1139.5,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,298.15,0.3058,100,1209.5,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,298.15,0.4012,100,1261.8,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,298.15,0.5002,100,1305.1,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,298.15,0.6065,100,1342.8,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,298.15,0.7081,100,1372.3,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,298.15,0.7932,100,1393.4,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,298.15,0.9087,100,1417.6,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,298.15,1,100,1433.7,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,303.15,0,100,888.6,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,303.15,0.1045,100,1034.4,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,303.15,0.2067,100,1133.5,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,303.15,0.3058,100,1203.8,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,303.15,0.4012,100,1256.1,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,303.15,0.5002,100,1299.7,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,303.15,0.6065,100,1337.5,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,303.15,0.7081,100,1367.2,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,303.15,0.7932,100,1388.5,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,303.15,0.9087,100,1412.8,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,303.15,1,100,1428.9,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,308.15,0,100,882.4,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,308.15,0.1045,100,1028.4,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,308.15,0.2067,100,1127.6,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,308.15,0.3058,100,1198,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,308.15,0.4012,100,1250.5,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,308.15,0.5002,100,1294.2,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,308.15,0.6065,100,1332.3,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,308.15,0.7081,100,1362.2,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,308.15,0.7932,100,1383.5,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,308.15,0.9087,100,1408,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
VdcnF,308.15,1,100,1424.1,Rao et al. (2021),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,
