setid,"Temperature, K",Mole fraction of 1-hexyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
HrPow,298.15,0,101,733.3,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,298.15,0.0994,101,820.09,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,298.15,0.2012,101,890.48,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,298.15,0.302,101,946.28,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,298.15,0.4065,101,993.19,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,298.15,0.4959,101,1026.43,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,298.15,0.5886,101,1055.62,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,298.15,0.7069,101,1086.83,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,298.15,0.8126,101,1110.28,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,298.15,0.8796,101,1123.46,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,298.15,1,101,1145.11,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,308.15,0,101,723.7,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,308.15,0.0994,101,810.83,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,308.15,0.2012,101,881.55,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,308.15,0.302,101,937.89,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,308.15,0.4065,101,985.04,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,308.15,0.4959,101,1018.45,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,308.15,0.5886,101,1047.87,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,308.15,0.7069,101,1079.26,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,308.15,0.8126,101,1102.83,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,308.15,0.8796,101,1116.13,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,308.15,1,101,1137.71,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,318.15,0,101,714,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,318.15,0.0994,101,803.47,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,318.15,0.2012,101,874.79,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,318.15,0.302,101,930.48,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,318.15,0.4065,101,977.3,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,318.15,0.4959,101,1010.64,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,318.15,0.5886,101,1040.15,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,318.15,0.7069,101,1071.7,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,318.15,0.8126,101,1095.43,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,318.15,0.8796,101,1108.89,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
HrPow,318.15,1,101,1130.49,Malek et al. (2014a),Density,Liquid,AAODWt,CCCCN,1-butanamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
