setid,"Temperature, K",Mole fraction of 1-hexyl-3-methylimidazolium nitrate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
cJCOV,298.15,0.8497,100,1080.7,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,298.15,0.9456,100,1104.5,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,298.15,1,100,1117.5,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,303.15,0.0819,100,849,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,303.15,0.1609,100,875.5,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,303.15,0.2386,100,901,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,303.15,0.3483,100,935.6,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,303.15,0.4392,100,963.3,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,303.15,0.5588,100,998.3,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,303.15,0.6508,100,1024.3,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,303.15,0.7394,100,1048.4,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,303.15,0.8497,100,1077.3,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,303.15,0.9456,100,1101.2,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,303.15,1,100,1114.3,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,308.15,0.0819,100,845.5,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,308.15,0.1609,100,872,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,308.15,0.2386,100,897.4,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,308.15,0.3483,100,932,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,308.15,0.4392,100,959.7,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,308.15,0.5588,100,994.7,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,308.15,0.6508,100,1020.6,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,308.15,0.7394,100,1044.8,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,308.15,0.8497,100,1073.7,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,308.15,0.9456,100,1097.8,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,308.15,1,100,1111.1,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,313.15,0.0819,100,841.9,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,313.15,0.1609,100,868.3,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,313.15,0.2386,100,893.7,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,313.15,0.3483,100,928.3,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,313.15,0.4392,100,956,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,313.15,0.5588,100,991,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,313.15,0.6508,100,1017,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,313.15,0.7394,100,1041.2,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,313.15,0.8497,100,1070.2,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,313.15,0.9456,100,1094.4,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,313.15,1,100,1107.8,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,318.15,0.0819,100,838.3,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,318.15,0.1609,100,864.7,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,318.15,0.2386,100,890,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,318.15,0.3483,100,924.6,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,318.15,0.4392,100,952.3,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,318.15,0.5588,100,987.4,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,318.15,0.6508,100,1013.5,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,318.15,0.7394,100,1037.8,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,318.15,0.8497,100,1066.9,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,318.15,0.9456,100,1091.2,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,318.15,1,100,1104.7,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,323.15,0.0819,100,834.7,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,323.15,0.1609,100,861.1,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,323.15,0.2386,100,886.4,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,323.15,0.3483,100,921,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,323.15,0.4392,100,948.6,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,323.15,0.5588,100,983.8,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,323.15,0.6508,100,1009.9,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,323.15,0.7394,100,1034.3,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,323.15,0.8497,100,1063.5,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,323.15,0.9456,100,1088,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
cJCOV,323.15,1,100,1101.6,Khedri et al. (2019),Density,Liquid,AAsErb,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-hexyl-3-methylimidazolium nitrate,AAbmyh,CCCCCCCCCO,nonan-1-ol,,,
