setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
tdbRx,303.15,0,101,782.1,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,303.15,0.0999,101,939.7,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,303.15,0.2,101,1035.2,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,303.15,0.3,101,1099.1,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,303.15,0.3996,101,1144.6,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,303.15,0.5005,101,1179.2,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,303.15,0.5973,101,1205.2,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,303.15,0.7011,101,1227.3,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,303.15,0.8013,101,1245.6,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,303.15,0.8995,101,1260.2,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,303.15,1,101,1272.8,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,313.15,0,101,772.6,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,313.15,0.0999,101,930.9,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,313.15,0.2,101,1026.7,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,313.15,0.3,101,1090.8,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,313.15,0.3996,101,1136.4,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,313.15,0.5005,101,1171.2,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,313.15,0.5973,101,1197.4,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,313.15,0.7011,101,1219.5,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,313.15,0.8013,101,1237.9,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,313.15,0.8995,101,1252.5,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,313.15,1,101,1265.2,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,323.15,0,101,762.9,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,323.15,0.0999,101,922,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,323.15,0.2,101,1018.2,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,323.15,0.3,101,1082.5,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,323.15,0.3996,101,1128.3,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,323.15,0.5005,101,1163.3,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,323.15,0.5973,101,1189.6,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,323.15,0.7011,101,1211.8,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,323.15,0.8013,101,1230.3,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
tdbRx,323.15,0.8995,101,1245,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAGIBL,CO,methanol,,,
