setid,"Temperature, K",Mole fraction of 1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
EMVlh,293.15,0.7548,101,1555.34,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,293.15,0.8413,101,1568.65,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,293.15,0.9029,101,1577.04,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,298.15,0.017,101,1053.77,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,298.15,0.038,101,1110.31,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,298.15,0.064,101,1167.39,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,298.15,0.1395,101,1283.34,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,298.15,0.1994,101,1344.44,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,298.15,0.2991,101,1413.93,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,298.15,0.4005,101,1460.95,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,298.15,0.5044,101,1495.58,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,298.15,0.5964,101,1519.12,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,298.15,0.6471,101,1530.04,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,298.15,0.7548,101,1549.77,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,298.15,0.8413,101,1563.05,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,298.15,0.9029,101,1571.47,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,303.15,0.017,101,1049.14,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,303.15,0.038,101,1105.47,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,303.15,0.064,101,1162.43,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,303.15,0.1395,101,1278.09,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,303.15,0.1994,101,1339.03,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,303.15,0.2991,101,1408.4,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,303.15,0.4005,101,1455.39,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,303.15,0.5044,101,1490.07,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,303.15,0.5964,101,1513.49,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,303.15,0.6471,101,1524.39,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,303.15,0.7548,101,1544.13,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,303.15,0.8413,101,1557.45,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,303.15,0.9029,101,1565.91,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,308.15,0.017,101,1044.53,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,308.15,0.038,101,1100.72,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,308.15,0.064,101,1157.5,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,308.15,0.1395,101,1272.85,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,308.15,0.1994,101,1333.6,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,308.15,0.2991,101,1402.86,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,308.15,0.4005,101,1449.79,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,308.15,0.5044,101,1484.49,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,308.15,0.5964,101,1507.92,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,308.15,0.6471,101,1518.85,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,308.15,0.7548,101,1538.58,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,308.15,0.8413,101,1551.88,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,308.15,0.9029,101,1560.34,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,313.15,0.017,101,1039.79,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,313.15,0.038,101,1095.79,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,313.15,0.064,101,1152.45,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,313.15,0.1395,101,1267.61,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,313.15,0.1994,101,1328.11,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,313.15,0.2991,101,1397.22,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,313.15,0.4005,101,1444.2,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,313.15,0.5044,101,1478.87,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,313.15,0.5964,101,1502.28,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,313.15,0.6471,101,1513.18,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,313.15,0.7548,101,1532.92,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,313.15,0.8413,101,1546.25,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,313.15,0.9029,101,1554.73,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,318.15,0.017,101,1035.11,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,318.15,0.038,101,1091,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,318.15,0.064,101,1147.53,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,318.15,0.1395,101,1262.38,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,318.15,0.1994,101,1322.58,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMVlh,318.15,0.2991,101,1391.56,Gadzuric et al. (2014),Density,Liquid,AALSTB,CNC=O,N-methylformamide,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
