setid,"Temperature, K","Molar volume, m<SUP>3</SUP>/mol",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
AxqZC,281.1,7e-05,Shiflett et al. (2008),Density,Liquid mixture 1,Liquid mixture 2,,,Gas,,3,AAIYzl,O=C=O,carbon dioxide
AxqZC,288.7,7.3e-05,Shiflett et al. (2008),Density,Liquid mixture 1,Liquid mixture 2,,,Gas,,3,AAIYzl,O=C=O,carbon dioxide
AxqZC,292.2,7.5e-05,Shiflett et al. (2008),Density,Liquid mixture 1,Liquid mixture 2,,,Gas,,3,AAIYzl,O=C=O,carbon dioxide
