setid,"Temperature, K",Mole fraction of 1-hexyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
QGhCi,303.15,0,101,1033.56,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,303.15,0.1176,101,1054.86,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,303.15,0.2072,101,1068.3,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,303.15,0.3065,101,1081.06,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,303.15,0.4064,101,1092.23,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,303.15,0.5051,101,1101.93,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,303.15,0.6084,101,1110.94,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,303.15,0.7091,101,1118.93,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,303.15,0.808,101,1126.56,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,303.15,0.903,101,1133.46,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,303.15,1,101,1140.82,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,308.15,0,101,1030.01,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,308.15,0.1176,101,1051.2,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,308.15,0.2072,101,1064.5,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,308.15,0.3065,101,1077.3,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,308.15,0.4064,101,1088.42,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,308.15,0.5051,101,1098.16,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,308.15,0.6084,101,1107.2,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,308.15,0.7091,101,1115.26,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,308.15,0.808,101,1122.89,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,308.15,0.903,101,1129.93,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,308.15,1,101,1137.38,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,313.15,0,101,1026.4,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,313.15,0.1176,101,1047.38,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,313.15,0.2072,101,1060.72,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,313.15,0.3065,101,1073.44,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,313.15,0.4064,101,1084.63,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,313.15,0.5051,101,1094.38,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,313.15,0.6084,101,1103.51,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,313.15,0.7091,101,1111.6,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,313.15,0.808,101,1119.31,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,313.15,0.903,101,1126.38,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,313.15,1,101,1133.95,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,318.15,0,101,1022.75,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,318.15,0.1176,101,1043.45,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,318.15,0.2072,101,1056.65,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,318.15,0.3065,101,1069.5,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,318.15,0.4064,101,1080.8,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,318.15,0.5051,101,1090.64,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,318.15,0.6084,101,1099.8,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,318.15,0.7091,101,1107.9,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,318.15,0.808,101,1115.73,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,318.15,0.903,101,1122.91,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,318.15,1,101,1130.52,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,323.15,0,101,1019.01,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,323.15,0.1176,101,1039.42,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,323.15,0.2072,101,1052.58,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,323.15,0.3065,101,1065.47,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,323.15,0.4064,101,1076.83,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,323.15,0.5051,101,1086.76,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,323.15,0.6084,101,1095.98,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
QGhCi,323.15,0.7091,101,1104.09,Akbar and Murugesan (2013),Density,Liquid,AAWveB,CN(CCO)CCO,N-methyldiethanolamine,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
