setid,"Mole fraction of 1,4-dimethylbenzene","Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
txTXO,0,101,283.15,1534.04,Gonzalez et al. (2015c),Density,Liquid,AAUVGQ,Cc1ccc(C)cc1,"1,4-dimethylbenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
txTXO,0.0469,101,283.15,1519.85,Gonzalez et al. (2015c),Density,Liquid,AAUVGQ,Cc1ccc(C)cc1,"1,4-dimethylbenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
txTXO,0.0987,101,283.15,1503.28,Gonzalez et al. (2015c),Density,Liquid,AAUVGQ,Cc1ccc(C)cc1,"1,4-dimethylbenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
txTXO,0.1974,101,283.15,1468.96,Gonzalez et al. (2015c),Density,Liquid,AAUVGQ,Cc1ccc(C)cc1,"1,4-dimethylbenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
txTXO,0.2929,101,283.15,1431.17,Gonzalez et al. (2015c),Density,Liquid,AAUVGQ,Cc1ccc(C)cc1,"1,4-dimethylbenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
txTXO,0.4203,101,283.15,1372.74,Gonzalez et al. (2015c),Density,Liquid,AAUVGQ,Cc1ccc(C)cc1,"1,4-dimethylbenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
txTXO,0.4663,101,283.15,1349.24,Gonzalez et al. (2015c),Density,Liquid,AAUVGQ,Cc1ccc(C)cc1,"1,4-dimethylbenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
txTXO,1,101,283.15,869.6,Gonzalez et al. (2015c),Density,Liquid,AAUVGQ,Cc1ccc(C)cc1,"1,4-dimethylbenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
