setid,"Temperature, K","MolaLity of 1-hexyl-3-methylimidazolium chloride, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
siOtu,298.15,0.0734,84.5,997.7,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,298.15,0.0999,84.5,997.9,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,298.15,0.1212,84.5,998.1,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,298.15,0.1542,84.5,998.4,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,298.15,0.2244,84.5,999.1,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,298.15,0.2863,84.5,999.6,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,298.15,0.469,84.5,1001.3,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,298.15,0.8901,84.5,1004.9,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,308.15,0.0096,84.5,994.1,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,308.15,0.0296,84.5,994.3,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,308.15,0.0585,84.5,994.5,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,308.15,0.0734,84.5,994.6,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,308.15,0.0999,84.5,994.8,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,308.15,0.1212,84.5,995,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,308.15,0.1542,84.5,995.2,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,308.15,0.2244,84.5,995.7,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,308.15,0.2863,84.5,996.2,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,308.15,0.469,84.5,997.6,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,308.15,0.8901,84.5,1000.7,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,318.15,0.0096,84.5,990.3,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,318.15,0.0296,84.5,990.4,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,318.15,0.0585,84.5,990.6,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,318.15,0.0734,84.5,990.7,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,318.15,0.0999,84.5,990.9,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,318.15,0.1212,84.5,991,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,318.15,0.1542,84.5,991.2,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,318.15,0.2244,84.5,991.7,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,318.15,0.2863,84.5,992.1,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,318.15,0.469,84.5,993.3,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
siOtu,318.15,0.8901,84.5,995.9,Noshadi and Sadeghi (2017a),Density,Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,AADYJk,O,water,,,
