setid,"MolaLity of 1-butyl-3-methylimidazolium bromide, mol/kg","Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
oxNZN,0.0972,101,298.15,1054.59,Rodrigues and Francesconi (2011),Density,Liquid,AAOgLD,OCCCO,"propan-1,3-diol",AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
oxNZN,0.1869,101,298.15,1058.44,Rodrigues and Francesconi (2011),Density,Liquid,AAOgLD,OCCCO,"propan-1,3-diol",AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
oxNZN,0.2782,101,298.15,1062.21,Rodrigues and Francesconi (2011),Density,Liquid,AAOgLD,OCCCO,"propan-1,3-diol",AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
oxNZN,0.3648,101,298.15,1065.65,Rodrigues and Francesconi (2011),Density,Liquid,AAOgLD,OCCCO,"propan-1,3-diol",AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
oxNZN,0.4573,101,298.15,1069.22,Rodrigues and Francesconi (2011),Density,Liquid,AAOgLD,OCCCO,"propan-1,3-diol",AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
