setid,Mole fraction of butyl ethanoate,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
dblSz,0,100,298.15,1320.4,Andanson et al. (2017),Density,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABnWNT,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,,,
dblSz,0.2622,100,298.15,1274.6,Andanson et al. (2017),Density,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABnWNT,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,,,
dblSz,0.5001,100,298.15,1205.48,Andanson et al. (2017),Density,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABnWNT,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,,,
dblSz,0.7054,100,298.15,1119.73,Andanson et al. (2017),Density,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABnWNT,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,,,
dblSz,0.7503,100,298.15,1094.49,Andanson et al. (2017),Density,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABnWNT,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,,,
dblSz,0.797,100,298.15,1064.68,Andanson et al. (2017),Density,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABnWNT,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,,,
dblSz,0.8503,100,298.15,1026.59,Andanson et al. (2017),Density,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABnWNT,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,,,
dblSz,0.8976,100,298.15,984.994,Andanson et al. (2017),Density,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABnWNT,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,,,
dblSz,0.9305,100,298.15,954.56,Andanson et al. (2017),Density,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABnWNT,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,,,
