setid,"Temperature, K","Mole fraction of 1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
GqHPf,288.15,0.7915,101.3,1412.78,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,288.15,0.8433,101.3,1417.11,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,288.15,0.8805,101.3,1420,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,288.15,1,101.3,1428.33,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,293.15,0,101.3,1204.13,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,293.15,0.0501,101.3,1238.32,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,293.15,0.1002,101.3,1265.67,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,293.15,0.15,101.3,1287.92,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,293.15,0.2001,101.3,1306.38,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,293.15,0.3002,101.3,1335.58,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,293.15,0.3985,101.3,1357.16,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,293.15,0.5002,101.3,1374.61,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,293.15,0.5984,101.3,1388.03,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,293.15,0.7018,101.3,1399.64,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,293.15,0.7915,101.3,1408.04,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,293.15,0.8433,101.3,1412.38,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,293.15,0.8805,101.3,1415.29,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,293.15,1,101.3,1423.64,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,298.15,0,101.3,1198.81,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,298.15,0.0501,101.3,1233.09,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,298.15,0.1002,101.3,1260.5,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,298.15,0.15,101.3,1282.82,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,298.15,0.2001,101.3,1301.34,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,298.15,0.3002,101.3,1330.62,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,298.15,0.3985,101.3,1352.27,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,298.15,0.5002,101.3,1369.77,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,298.15,0.5984,101.3,1383.25,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,298.15,0.7018,101.3,1394.88,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,298.15,0.7915,101.3,1403.32,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,298.15,0.8433,101.3,1407.67,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,298.15,0.8805,101.3,1410.58,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,298.15,1,101.3,1418.96,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,303.15,0,101.3,1193.49,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,303.15,0.0501,101.3,1227.86,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,303.15,0.1002,101.3,1255.35,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,303.15,0.15,101.3,1277.73,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,303.15,0.2001,101.3,1296.3,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,303.15,0.3002,101.3,1325.67,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,303.15,0.3985,101.3,1347.39,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,303.15,0.5002,101.3,1364.96,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,303.15,0.5984,101.3,1378.48,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,303.15,0.7018,101.3,1390.14,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,303.15,0.7915,101.3,1398.6,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,303.15,0.8433,101.3,1402.97,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,303.15,0.8805,101.3,1405.9,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,303.15,1,101.3,1414.29,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,308.15,0,101.3,1188.17,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,308.15,0.0501,101.3,1222.63,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,308.15,0.1002,101.3,1250.21,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,308.15,0.15,101.3,1272.65,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,308.15,0.2001,101.3,1291.27,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,308.15,0.3002,101.3,1320.73,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,308.15,0.3985,101.3,1342.53,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,308.15,0.5002,101.3,1360.15,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,308.15,0.5984,101.3,1373.72,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,308.15,0.7018,101.3,1385.42,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,308.15,0.7915,101.3,1393.91,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,308.15,0.8433,101.3,1398.29,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,308.15,0.8805,101.3,1401.23,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,308.15,1,101.3,1409.65,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,313.15,0,101.3,1182.86,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,313.15,0.0501,101.3,1217.42,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,313.15,0.1002,101.3,1245.07,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,313.15,0.15,101.3,1267.58,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
GqHPf,313.15,0.2001,101.3,1286.25,Liu et al. (2021a),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AATgdC,CC1COC(=O)O1,propylene carbonate,,,
