setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium acetate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
oiaiD,303.15,0,100,995.7,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,303.15,0.105,100,1072.1,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,303.15,0.1988,100,1095.2,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,303.15,0.4445,100,1102.4,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,303.15,0.5602,100,1101.5,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,303.15,0.7375,100,1098,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,303.15,0.8521,100,1096.4,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,303.15,0.9826,100,1095.1,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,303.15,1,100,1094.9,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,313.15,0,100,992.2,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,313.15,0.105,100,1065.7,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,313.15,0.1988,100,1088.5,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,313.15,0.4445,100,1096.2,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,313.15,0.5602,100,1095.4,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,313.15,0.7375,100,1091.9,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,313.15,0.8521,100,1090.2,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,313.15,0.9826,100,1088.9,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,313.15,1,100,1088.8,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,323.15,0,100,988,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,323.15,0.105,100,1059,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,323.15,0.1988,100,1081.8,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,323.15,0.4445,100,1090.1,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,323.15,0.5602,100,1089.3,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,323.15,0.7375,100,1085.9,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,323.15,0.8521,100,1084.2,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,323.15,0.9826,100,1082.8,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,323.15,1,100,1082.7,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,333.15,0,100,983.2,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,333.15,0.105,100,1052.2,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,333.15,0.1988,100,1074.9,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,333.15,0.4445,100,1083.9,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,333.15,0.5602,100,1083.3,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,333.15,0.7375,100,1079.9,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,333.15,0.8521,100,1078.2,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,333.15,0.9826,100,1076.8,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,333.15,1,100,1076.7,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,343.15,0,100,977.8,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,343.15,0.105,100,1045.2,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,343.15,0.1988,100,1068,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,343.15,0.4445,100,1077.7,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,343.15,0.5602,100,1077.2,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,343.15,0.7375,100,1073.9,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,343.15,0.8521,100,1072.2,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,343.15,0.9826,100,1070.8,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
oiaiD,343.15,1,100,1070.7,Queiros et al. (2020),Density,Liquid,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,AADYJk,O,water,,,
