setid,"Temperature, K",Mole fraction of 1-hexyl-3-methylimidazolium chloride,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
DILNX,293.15,0.89,100,1042.18,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,293.15,1,100,1041.57,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,298.15,0,100,1028.06,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,298.15,0.0917,100,1033.88,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,298.15,0.1861,100,1036.69,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,298.15,0.282,100,1038.36,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,298.15,0.3673,100,1039.3,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,298.15,0.4729,100,1039.87,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,298.15,0.5777,100,1040.17,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,298.15,0.6819,100,1040.05,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,298.15,0.7789,100,1039.67,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,298.15,0.89,100,1039.17,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,298.15,1,100,1038.62,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,303.15,0,100,1023.6,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,303.15,0.0917,100,1029.74,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,303.15,0.1861,100,1032.8,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,303.15,0.282,100,1034.65,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,303.15,0.3673,100,1035.71,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,303.15,0.4729,100,1036.42,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,303.15,0.5777,100,1036.83,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,303.15,0.6819,100,1036.87,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,303.15,0.7789,100,1036.58,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,303.15,0.89,100,1036.18,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,303.15,1,100,1035.7,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,308.15,0,100,1019.14,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,308.15,0.0917,100,1025.61,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,308.15,0.1861,100,1028.92,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,308.15,0.282,100,1030.95,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,308.15,0.3673,100,1032.14,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,308.15,0.4729,100,1032.97,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,308.15,0.5777,100,1033.5,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,308.15,0.6819,100,1033.67,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,308.15,0.7789,100,1033.49,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,308.15,0.89,100,1033.18,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,308.15,1,100,1032.78,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,313.15,0,100,1014.68,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,313.15,0.0917,100,1021.48,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,313.15,0.1861,100,1025.03,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,313.15,0.282,100,1027.26,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,313.15,0.3673,100,1028.58,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,313.15,0.4729,100,1029.55,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,313.15,0.5777,100,1030.18,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,313.15,0.6819,100,1030.47,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,313.15,0.7789,100,1030.41,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,313.15,0.89,100,1030.21,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,313.15,1,100,1029.88,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,318.25,0,100,1010.22,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,318.25,0.0917,100,1017.37,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,318.25,0.1861,100,1021.16,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,318.25,0.282,100,1023.58,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,318.25,0.3673,100,1025.04,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,318.25,0.4729,100,1026.14,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,318.25,0.5777,100,1026.88,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,318.25,0.6819,100,1027.28,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,318.25,0.7789,100,1027.32,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,318.25,0.89,100,1027.25,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,318.25,1,100,1027.06,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,323.15,0,100,1005.75,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,323.15,0.0917,100,1013.24,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,323.15,0.1861,100,1017.28,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,323.15,0.282,100,1019.9,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,323.15,0.3673,100,1021.51,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,323.15,0.4729,100,1022.75,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,323.15,0.5777,100,1023.59,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,323.15,0.6819,100,1024.09,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,323.15,0.7789,100,1024.23,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,323.15,0.89,100,1024.27,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,323.15,1,100,1024.19,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,328.15,0,100,1001.28,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,328.15,0.0917,100,1009.12,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,328.15,0.1861,100,1013.42,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,328.15,0.282,100,1016.24,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,328.15,0.3673,100,1017.99,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,328.15,0.4729,100,1019.37,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,328.15,0.5777,100,1020.33,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,328.15,0.6819,100,1020.92,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,328.15,0.7789,100,1021.15,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,328.15,0.89,100,1021.31,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,328.15,1,100,1021.31,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,333.15,0,100,996.8,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,333.15,0.0917,100,1005,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,333.15,0.1861,100,1009.56,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,333.15,0.282,100,1012.58,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,333.15,0.3673,100,1014.47,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,333.15,0.4729,100,1016,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,333.15,0.5777,100,1017.08,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,333.15,0.6819,100,1017.77,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,333.15,0.7789,100,1018.07,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,333.15,0.89,100,1018.34,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
DILNX,333.15,1,100,1018.44,Bai et al. (2016c),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
