setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium methyl sulfate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
fffzQ,293.15,0.954,101,1274.93,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,293.15,1,101,1283.76,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,303.15,0,101,795.48,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,303.15,0.0562,101,856.91,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,303.15,0.1123,101,910.17,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,303.15,0.2201,101,995.34,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,303.15,0.3272,101,1060.59,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,303.15,0.4282,101,1109.89,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,303.15,0.5272,101,1150.8,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,303.15,0.6285,101,1184.63,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,303.15,0.7255,101,1213.43,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,303.15,0.8203,101,1237.62,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,303.15,0.9091,101,1258.42,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,303.15,0.954,101,1267.99,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,303.15,1,101,1276.81,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,313.15,0,101,787.3,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,313.15,0.0562,101,848.98,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,313.15,0.1123,101,902.36,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,313.15,0.2201,101,987.77,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,313.15,0.3272,101,1053.23,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,313.15,0.4282,101,1102.76,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,313.15,0.5272,101,1143.73,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,313.15,0.6285,101,1177.6,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,313.15,0.7255,101,1206.46,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,313.15,0.8203,101,1230.72,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,313.15,0.9091,101,1251.52,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,313.15,0.954,101,1261.11,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,313.15,1,101,1269.93,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,323.15,0,101,778.95,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,323.15,0.0562,101,840.94,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,323.15,0.1123,101,894.51,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,323.15,0.2201,101,980.19,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,323.15,0.3272,101,1045.89,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,323.15,0.4282,101,1095.63,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,323.15,0.5272,101,1136.7,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,323.15,0.6285,101,1170.62,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,323.15,0.7255,101,1199.56,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,323.15,0.8203,101,1223.9,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,323.15,0.9091,101,1244.66,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,323.15,0.954,101,1254.32,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
fffzQ,323.15,1,101,1263.12,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcLI,CCCO,propan-1-ol,,,
