setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,Mole fraction of N-methylpyrrolidone,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ZqIBA,293.15,0.4029,0.4075,101,1212.5,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,293.15,0.4325,0.3785,101,1218.7,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,293.15,0.4449,0.3669,101,1221.1,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,293.15,0.4671,0.3468,101,1225.1,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,293.15,0.4837,0.3323,101,1228,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,293.15,0.5021,0.3167,101,1231,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,293.15,0.5243,0.2985,101,1234.5,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,293.15,0.5403,0.2856,101,1236.8,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,293.15,0.5529,0.2754,101,1238.6,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,293.15,0.5767,0.2568,101,1241.9,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,293.15,0.5862,0.2493,101,1243.2,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,293.15,0.6005,0.2383,101,1245.1,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,293.15,0.6221,0.2214,101,1247.9,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,293.15,0.6463,0.2023,101,1250.9,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,293.15,0.6635,0.1882,101,1253,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,293.15,0.6758,0.1779,101,1254.5,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,293.15,0.6868,0.1677,101,1255.9,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.1613,0.7672,101,1110.3,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.1797,0.7366,101,1120.5,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.1944,0.7089,101,1129.1,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.2049,0.6892,101,1135.2,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.2233,0.6551,101,1145.5,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.2455,0.6157,101,1157.2,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.2619,0.5885,101,1165.1,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.2877,0.5481,101,1176.3,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.3032,0.5257,101,1182.3,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.3282,0.4924,101,1191,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.3484,0.4674,101,1197.1,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.3649,0.4482,101,1201.7,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.3891,0.4218,101,1207.8,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.4029,0.4075,101,1210.9,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.4325,0.3785,101,1217.1,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.4449,0.3669,101,1219.4,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.4671,0.3468,101,1223.4,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.4837,0.3323,101,1226.2,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.5021,0.3167,101,1229.1,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.5243,0.2985,101,1232.4,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.5403,0.2856,101,1234.7,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.5529,0.2754,101,1236.4,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.5767,0.2568,101,1239.6,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.5862,0.2493,101,1240.8,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.6005,0.2383,101,1242.6,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.6221,0.2214,101,1245.2,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.6463,0.2023,101,1248.1,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.6635,0.1882,101,1250.1,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.6758,0.1779,101,1251.5,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,298.15,0.6868,0.1677,101,1252.8,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.1613,0.7672,101,1107.2,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.1797,0.7366,101,1117.8,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.1944,0.7089,101,1126.8,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.2049,0.6892,101,1133.2,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.2233,0.6551,101,1144,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.2455,0.6157,101,1156.2,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.2619,0.5885,101,1164.4,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.2877,0.5481,101,1176,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.3032,0.5257,101,1182.1,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.3282,0.4924,101,1190.9,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.3484,0.4674,101,1197.1,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.3649,0.4482,101,1201.6,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.3891,0.4218,101,1207.6,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.4029,0.4075,101,1210.7,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.4325,0.3785,101,1216.7,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.4449,0.3669,101,1218.9,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.4671,0.3468,101,1222.7,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.4837,0.3323,101,1225.3,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.5021,0.3167,101,1228.1,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.5243,0.2985,101,1231.2,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.5403,0.2856,101,1233.3,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.5529,0.2754,101,1235,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.5767,0.2568,101,1237.9,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.5862,0.2493,101,1239,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.6005,0.2383,101,1240.7,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.6221,0.2214,101,1243.1,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.6463,0.2023,101,1245.8,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.6635,0.1882,101,1247.6,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.6758,0.1779,101,1248.9,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,303.15,0.6868,0.1677,101,1250.1,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,308.15,0.1613,0.7672,101,1103.9,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,308.15,0.1797,0.7366,101,1115,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
ZqIBA,308.15,0.1944,0.7089,101,1124.4,Sharma et al. (2013b),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
