setid,"Temperature, K",Mole fraction of 1-butyl-3-methylpyridinium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ITHQR,293.15,0,101,998.2,Garcia-Miaja et al. (2007),Density,Liquid,AADYJk,O,water,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
ITHQR,293.15,0.0494,101,1066,Garcia-Miaja et al. (2007),Density,Liquid,AADYJk,O,water,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
ITHQR,293.15,0.0973,101,1095.9,Garcia-Miaja et al. (2007),Density,Liquid,AADYJk,O,water,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
ITHQR,293.15,0.2312,101,1139.7,Garcia-Miaja et al. (2007),Density,Liquid,AADYJk,O,water,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
ITHQR,293.15,0.3559,101,1157.3,Garcia-Miaja et al. (2007),Density,Liquid,AADYJk,O,water,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
ITHQR,293.15,0.4035,101,1161.8,Garcia-Miaja et al. (2007),Density,Liquid,AADYJk,O,water,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
ITHQR,293.15,0.5195,101,1167.9,Garcia-Miaja et al. (2007),Density,Liquid,AADYJk,O,water,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
ITHQR,293.15,0.7087,101,1179.5,Garcia-Miaja et al. (2007),Density,Liquid,AADYJk,O,water,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
ITHQR,293.15,0.7512,101,1181.2,Garcia-Miaja et al. (2007),Density,Liquid,AADYJk,O,water,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
ITHQR,293.15,0.8838,101,1183.2,Garcia-Miaja et al. (2007),Density,Liquid,AADYJk,O,water,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
ITHQR,293.15,1,101,1188.6,Garcia-Miaja et al. (2007),Density,Liquid,AADYJk,O,water,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
ITHQR,298.15,0,101,997.1,Garcia-Miaja et al. (2007),Density,Liquid,AADYJk,O,water,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
ITHQR,298.15,0.0494,101,1063.3,Garcia-Miaja et al. (2007),Density,Liquid,AADYJk,O,water,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
