setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
EngKq,293.15,0.1214,101,933.27,Bhagour et al. (2013),Density,Liquid,AALIPU,CC(C)=O,acetone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
EngKq,293.15,0.1789,101,987.63,Bhagour et al. (2013),Density,Liquid,AALIPU,CC(C)=O,acetone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
EngKq,293.15,0.2147,101,1017.82,Bhagour et al. (2013),Density,Liquid,AALIPU,CC(C)=O,acetone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
EngKq,293.15,0.2813,101,1066.88,Bhagour et al. (2013),Density,Liquid,AALIPU,CC(C)=O,acetone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
EngKq,293.15,0.3219,101,1092.73,Bhagour et al. (2013),Density,Liquid,AALIPU,CC(C)=O,acetone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
EngKq,293.15,0.3649,101,1117.49,Bhagour et al. (2013),Density,Liquid,AALIPU,CC(C)=O,acetone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
EngKq,293.15,0.4193,101,1144.91,Bhagour et al. (2013),Density,Liquid,AALIPU,CC(C)=O,acetone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
EngKq,293.15,0.4714,101,1167.62,Bhagour et al. (2013),Density,Liquid,AALIPU,CC(C)=O,acetone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
EngKq,293.15,0.5217,101,1186.9,Bhagour et al. (2013),Density,Liquid,AALIPU,CC(C)=O,acetone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
EngKq,293.15,0.5772,101,1205.54,Bhagour et al. (2013),Density,Liquid,AALIPU,CC(C)=O,acetone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
